relative_path,filename,sha256,phash_hex
Tomato_Septoria_leaf_spot\e0c213ad-35e6-4cb2-bc9a-b183c6d23adc___JR_Sept.L.S 2518.JPG,e0c213ad-35e6-4cb2-bc9a-b183c6d23adc___JR_Sept.L.S 2518.JPG,9fa121464c889734053eb59b329bee34ec4df32a298776be8bc3407a25b2934a,be66d0074efc10e9
Tomato_Septoria_leaf_spot\e0f14238-9a53-4371-ade6-3ad6adf0162f___Matt.S_CG 2872.JPG,e0f14238-9a53-4371-ade6-3ad6adf0162f___Matt.S_CG 2872.JPG,5918b2e8c70fc20040e8622d29356714634693302313de447585934e05ef400d,ade2b00e934cdb9c
Tomato_Septoria_leaf_spot\e0f3d05f-131f-4baf-ae8b-36abdd1fc925___Matt.S_CG 6241.JPG,e0f3d05f-131f-4baf-ae8b-36abdd1fc925___Matt.S_CG 6241.JPG,c45f073e38b6a080e03b2b092936e47463e8cc946289efb79da4e49c8870a26f,ebe9d4983963c22c
Tomato_Septoria_leaf_spot\e101f7ec-da0f-4b0d-86db-69cdb79ebd83___Keller.St_CG 1832.JPG,e101f7ec-da0f-4b0d-86db-69cdb79ebd83___Keller.St_CG 1832.JPG,cbee8660509ab5d407f44e7cce1801e6f13f1f3a62833bc3bd9487fdd1623b35,aad39525c993665c
Tomato_Septoria_leaf_spot\e121bd7b-59e8-4c4e-9bff-5e9cd52f04ac___Matt.S_CG 7805.JPG,e121bd7b-59e8-4c4e-9bff-5e9cd52f04ac___Matt.S_CG 7805.JPG,908bf02b4681d67cff5a6353cc5b346234df565535307afffd779e847546bf8f,fd9f83409469a556
Tomato_Septoria_leaf_spot\e1376128-8bc6-4577-aa18-cdad9ca79d0b___Matt.S_CG 2657.JPG,e1376128-8bc6-4577-aa18-cdad9ca79d0b___Matt.S_CG 2657.JPG,6e4b3050bd2297fb2c3fe065bf3a51e681c45b529cc2c24fe42ef9bd36894311,9bd96a4e9e32c22c
Tomato_Septoria_leaf_spot\e13e5c45-eab7-4a23-a2bc-3f89fbc7cda6___Matt.S_CG 6879.JPG,e13e5c45-eab7-4a23-a2bc-3f89fbc7cda6___Matt.S_CG 6879.JPG,3887cad231f132c9421a87c9c2773896f05625791d8b02d10f3beaaaed14ecf0,adcdb01987909ecd
Tomato_Septoria_leaf_spot\e21d533f-e496-4502-a89e-fa485c90d62d___JR_Sept.L.S 8379.JPG,e21d533f-e496-4502-a89e-fa485c90d62d___JR_Sept.L.S 8379.JPG,dc3028c0f741ca6727f1f8e8513266031541699e1f8b4c8448e7c4e0ba53fd26,ed929a6c3169b649
Tomato_Septoria_leaf_spot\e26a1f0a-354d-44a6-bc28-623e77112af3___Keller.St_CG 1916.JPG,e26a1f0a-354d-44a6-bc28-623e77112af3___Keller.St_CG 1916.JPG,32da506e6cd5e940171ca8eed09375a295d0f601fcc5597ec4ac5b471e84fa4a,da8c31f29d7225c9
Tomato_Septoria_leaf_spot\e26e353d-f3fa-4e2a-912e-8caabba7f900___Matt.S_CG 0744.JPG,e26e353d-f3fa-4e2a-912e-8caabba7f900___Matt.S_CG 0744.JPG,3ffbbcd923742187d8d6355bb18f7c3657c14ba62a7f8ed1d84253b49977dcd4,aeb5b0c2c30d8f9c
Tomato_Septoria_leaf_spot\e2863dd0-5964-4cad-9119-ae4b73aba144___Matt.S_CG 7712.JPG,e2863dd0-5964-4cad-9119-ae4b73aba144___Matt.S_CG 7712.JPG,f4a326aa1e06d0c309f22b1c37220153cb9116d2296bc9c7394487bd6d43937d,ffb4906bc2994b90
Tomato_Septoria_leaf_spot\e286fcac-d0a5-4333-bba7-9ddcbaaaf17c___JR_Sept.L.S 8521.JPG,e286fcac-d0a5-4333-bba7-9ddcbaaaf17c___JR_Sept.L.S 8521.JPG,2d3f2490a64b64c45e932900e07e761851c6799d0ead382f97ff3b21aef67214,bf6dc893c6949494
Tomato_Septoria_leaf_spot\e2d8cf5f-2ddf-4b2a-acca-15e0d7d10ac8___Keller.St_CG 2019.JPG,e2d8cf5f-2ddf-4b2a-acca-15e0d7d10ac8___Keller.St_CG 2019.JPG,40af84edb0a99155314e6b8737854ba0f2ba5ecaa166bf5ba8de8df988f46ded,a92892274fda1d6d
Tomato_Septoria_leaf_spot\e2eed3af-be31-4557-b75f-e450ce639046___Matt.S_CG 1605.JPG,e2eed3af-be31-4557-b75f-e450ce639046___Matt.S_CG 1605.JPG,7457004973571e831ed200a1511ae9a42bf9520e3ebfa0a0a7a199b08f810e90,bc9ac96986c625cb
Tomato_Septoria_leaf_spot\e2f57a25-e910-45fd-8e1d-e6664ccab3f0___Matt.S_CG 6216.JPG,e2f57a25-e910-45fd-8e1d-e6664ccab3f0___Matt.S_CG 6216.JPG,01e628e1a154282146c53e6262bde58d58e94a08f390721ab516792e59b2b32b,fb99e07893c45b03
Tomato_Septoria_leaf_spot\e301a5e1-ab4c-4a82-b79f-074a8147827f___Matt.S_CG 0839.JPG,e301a5e1-ab4c-4a82-b79f-074a8147827f___Matt.S_CG 0839.JPG,d771b8e16cd6d29b924570a6bbc837a475e0d3645e3a81cfb14cc9e8c7298792,ba64e41382afced8
Tomato_Septoria_leaf_spot\e3032dd9-8c1b-48b8-bc3e-607336b67f90___Matt.S_CG 1382.JPG,e3032dd9-8c1b-48b8-bc3e-607336b67f90___Matt.S_CG 1382.JPG,df276b85aaec9d93268d9cc7e05186c19199646de8858802c4ef491d094562cb,bab2842cc693cbcb
Tomato_Septoria_leaf_spot\e315bc15-63a0-402f-adda-bdd0c8ba938d___JR_Sept.L.S 2629.JPG,e315bc15-63a0-402f-adda-bdd0c8ba938d___JR_Sept.L.S 2629.JPG,a1d5ba580fd04c089b4121a706cbfa1b35f211a6a6dc8b7adbf5e09e145e2eca,bf9dc1d0e12cc683
Tomato_Septoria_leaf_spot\e32420bf-2fb6-43ae-8b09-eb7aa6862a23___Matt.S_CG 6139.JPG,e32420bf-2fb6-43ae-8b09-eb7aa6862a23___Matt.S_CG 6139.JPG,9135ed6adb58db4c779bd854b787e99a20b96b7f9673a2a2ecb3b3176f5ca9ac,af35b01ac1639f61
Tomato_Septoria_leaf_spot\e38651f1-8c9d-41bf-85b8-439272ee46ab___Matt.S_CG 1393.JPG,e38651f1-8c9d-41bf-85b8-439272ee46ab___Matt.S_CG 1393.JPG,c11ec2a7bde48973ebe9e6c42cc0557f5b573c86fcb6443baa0a4e4f66d2acd3,a80cd773c2e5da61
Tomato_Septoria_leaf_spot\e3874274-851b-44e4-a063-32770cb4ea52___Keller.St_CG 1784.JPG,e3874274-851b-44e4-a063-32770cb4ea52___Keller.St_CG 1784.JPG,0e53c0eee914f2788359f2172c76083480c72495754994ca356b380543c907ed,e7c990b6cc1933c6
Tomato_Septoria_leaf_spot\e38e01c9-c22c-41d9-9391-7f0227cfc666___Matt.S_CG 1373.JPG,e38e01c9-c22c-41d9-9391-7f0227cfc666___Matt.S_CG 1373.JPG,a39a943c7587fe5716080da37b0601067475249ebdb60b1c25ae9927cd18c5e9,fab4d41e831dc14b
Tomato_Septoria_leaf_spot\e398668b-1722-455b-ab4e-a2be1203c7d6___Keller.St_CG 2001.JPG,e398668b-1722-455b-ab4e-a2be1203c7d6___Keller.St_CG 2001.JPG,68ea4eaf192476e7c7a87b1d4e74f4aef331cc94cb682c1ac1a02f24ac028c17,9873634c9c9933b3
Tomato_Septoria_leaf_spot\e3c7fc0c-77a2-4980-b101-489cd08a768e___JR_Sept.L.S 2652.JPG,e3c7fc0c-77a2-4980-b101-489cd08a768e___JR_Sept.L.S 2652.JPG,bc2f516f2d878f09c8cadfa9525cf22ef24000744a4e5c61365086053d53125c,aff5f002f700ce1a
Tomato_Septoria_leaf_spot\e3c99f3d-4947-41c6-99b1-137fb60195d2___Matt.S_CG 1374.JPG,e3c99f3d-4947-41c6-99b1-137fb60195d2___Matt.S_CG 1374.JPG,07e102c2adfbdf7e2f74086f552ac42b013a47b088cbc39ed8ea714e7d9afee3,fab1c41a833dc54b
Tomato_Septoria_leaf_spot\e3cf776f-6089-4d1d-bc0d-d6102ac4c7d4___Matt.S_CG 1047.JPG,e3cf776f-6089-4d1d-bc0d-d6102ac4c7d4___Matt.S_CG 1047.JPG,5733b50c16b1b75aafa2d6eb473816fdec36a6f19b2f59ee5dd9489073188f82,919c7bc668e49c66
Tomato_Septoria_leaf_spot\e3d02dab-319f-45fe-97ec-5b41a060c041___Matt.S_CG 1290.JPG,e3d02dab-319f-45fe-97ec-5b41a060c041___Matt.S_CG 1290.JPG,fbaebaae0fa5ad2df5b7447d6a94ad8773f0ba0aa427e85b716e3cd2d57e8562,eac18d199173b62e
Tomato_Septoria_leaf_spot\e3dbf007-97df-47da-ad33-9e7a1b19eb04___JR_Sept.L.S 2632.JPG,e3dbf007-97df-47da-ad33-9e7a1b19eb04___JR_Sept.L.S 2632.JPG,213e57613722f14d7bc8c12118857758edb728416cdf6e0238b13e61e10ec542,f0b9c19a56ab442f
Tomato_Septoria_leaf_spot\e3e93337-16ba-48d2-b748-ff4a76777cc0___Matt.S_CG 6064.JPG,e3e93337-16ba-48d2-b748-ff4a76777cc0___Matt.S_CG 6064.JPG,988cc7138b8c7417254e9a9460dbf04ed259f76f9a57e1fc4bfc2495766602a9,aba4b6b2c2c1cdc9
Tomato_Septoria_leaf_spot\e479d798-59a4-4ee7-ac68-730316ec65c1___Keller.St_CG 1776.JPG,e479d798-59a4-4ee7-ac68-730316ec65c1___Keller.St_CG 1776.JPG,544651b26928b4ea2204804c9fcadf98821e01f587eceba25a76ec69943d65d4,c3da3c65c9b232c9
Tomato_Septoria_leaf_spot\e4a8819b-a2c9-48ab-9873-4d198b51bbd9___JR_Sept.L.S 2626.JPG,e4a8819b-a2c9-48ab-9873-4d198b51bbd9___JR_Sept.L.S 2626.JPG,f4eff101e412b782980d33a809338ac62300077605174e373b094b2ef19b296d,eac295b9bba28664
Tomato_Septoria_leaf_spot\e4ceb8ee-4b09-4013-b423-84e27744b7a0___Matt.S_CG 0863.JPG,e4ceb8ee-4b09-4013-b423-84e27744b7a0___Matt.S_CG 0863.JPG,84bd292009917b2a53ddf69f08f2134bffa96261da0b820e3a7b177a6f5b82af,af1c91724a856f93
Tomato_Septoria_leaf_spot\e4f68173-6553-492a-a810-77e2081c314e___JR_Sept.L.S 2658.JPG,e4f68173-6553-492a-a810-77e2081c314e___JR_Sept.L.S 2658.JPG,e97165a5e2eba74051425d60e9a7a4365de45cc821bfaf1b860070944bf4053f,ebd1c618e13317e8
Tomato_Septoria_leaf_spot\e5459c36-6659-447a-a0e8-683dba49c0e1___Keller.St_CG 1979.JPG,e5459c36-6659-447a-a0e8-683dba49c0e1___Keller.St_CG 1979.JPG,d4d5d4ee95199fa6e587c6745b36b5016a1870bc122e8fcf0e18b89997ff96ad,e9d333ca9819c96c
Tomato_Septoria_leaf_spot\e5579fb1-6485-49da-9839-4ece906a6865___Matt.S_CG 0682.JPG,e5579fb1-6485-49da-9839-4ece906a6865___Matt.S_CG 0682.JPG,664ef75f24155e1ebdeb3e7d21cc21ae1b9a788e5750f25f46b7fee4ee1ff686,b432c38dcd983e71
Tomato_Septoria_leaf_spot\e55e5031-3f13-4784-b8fc-6663323fc073___Keller.St_CG 1877.JPG,e55e5031-3f13-4784-b8fc-6663323fc073___Keller.St_CG 1877.JPG,82590d3f34e55d06468d0d28301adad1f3204248349a28f8d9609bd4166baf76,cccd32669bb22c99
Tomato_Septoria_leaf_spot\e59c82e1-d055-4876-87dd-1a2f7d1cfa11___Matt.S_CG 7804.JPG,e59c82e1-d055-4876-87dd-1a2f7d1cfa11___Matt.S_CG 7804.JPG,2599d83804a4b51333c6f542970a220c3b75bc0a928ee324c6bd358aa8ccaf7d,fac2853dd83527c4
Tomato_Septoria_leaf_spot\e5a5d1bd-7ff8-4b04-bdcd-dde9c678802a___JR_Sept.L.S 2647.JPG,e5a5d1bd-7ff8-4b04-bdcd-dde9c678802a___JR_Sept.L.S 2647.JPG,518073bc4ff426017da53c3b0df2c8b36cbdf5e6d26e2e2ca1db32157d4d6f6d,eac5c51e946996e1
Tomato_Septoria_leaf_spot\e5f6243e-0355-4cf2-b5aa-038ec1602a9f___JR_Sept.L.S 2505.JPG,e5f6243e-0355-4cf2-b5aa-038ec1602a9f___JR_Sept.L.S 2505.JPG,6444bfa1723c67ed8be01b447f2faca8ebb2f4ba0216f6f6a0aee66ceb2756b3,ece4c54ede0ad01d
Tomato_Septoria_leaf_spot\e647e27f-937d-433f-99c6-54efe51817e1___Keller.St_CG 2014.JPG,e647e27f-937d-433f-99c6-54efe51817e1___Keller.St_CG 2014.JPG,3b99d5ac0f14ed3f08af7bbd2230618f3c4b9602b4e923c3ba1ca64bc7bbb9f9,a9c116ced9b90967
Tomato_Septoria_leaf_spot\e64957e9-bdcc-4d5c-82c1-ce09b1a1aa01___Matt.S_CG 7662.JPG,e64957e9-bdcc-4d5c-82c1-ce09b1a1aa01___Matt.S_CG 7662.JPG,0c010517ed43f9276f81296a1a38aef6a62cfd76ea8bb9a6cdc4f5efa02c279c,fb61a12f15f41a92
Tomato_Septoria_leaf_spot\e6503dc4-5ab3-427b-9bd7-08c67776352a___Matt.S_CG 6113.JPG,e6503dc4-5ab3-427b-9bd7-08c67776352a___Matt.S_CG 6113.JPG,f130a4b7be524b1d8cf31b0b9f40db336dfd61b59d84a8e1bb039eed415acd12,f8b187cb19d98364
Tomato_Septoria_leaf_spot\e65190f0-97e9-44a6-bcb8-9fe7d42e9200___Matt.S_CG 7413.JPG,e65190f0-97e9-44a6-bcb8-9fe7d42e9200___Matt.S_CG 7413.JPG,76f332c6fe5c3ce04429160334ddde9d62786b67b2cc6616a5425898ed689370,eed2e4c09c29d2b5
Tomato_Septoria_leaf_spot\e67e4823-40e1-4efe-a49e-f063290b0657___Matt.S_CG 6202.JPG,e67e4823-40e1-4efe-a49e-f063290b0657___Matt.S_CG 6202.JPG,3a00431a2b78dca7464e8238d510cb332d16461b31ab7c5c0fb9fd1806b3456c,aac5951c986b99b5
Tomato_Septoria_leaf_spot\e6846762-b103-4573-9b76-33b2c0804e08___JR_Sept.L.S 8492.JPG,e6846762-b103-4573-9b76-33b2c0804e08___JR_Sept.L.S 8492.JPG,fa51658dcd0648cc66637a8fad03e00f2977fa9938028276e630f130b773d1f1,fb1f8740cce46386
Tomato_Septoria_leaf_spot\e6b13873-f2dd-4488-b2e2-3a8d1b358954___Matt.S_CG 6429.JPG,e6b13873-f2dd-4488-b2e2-3a8d1b358954___Matt.S_CG 6429.JPG,d42e8eee56ec112498ca6a089e53f2609846ae45507bf84b04599d7f52386ede,a33d8cd2c8eccd4c
Tomato_Septoria_leaf_spot\e6d9f6dd-1349-4d66-8bae-7be416b48d15___JR_Sept.L.S 8360.JPG,e6d9f6dd-1349-4d66-8bae-7be416b48d15___JR_Sept.L.S 8360.JPG,ccf46d23948381c8b18c6a9aab714818e16401fc50512fd9c5f6a3bd0cfc5164,f8ca879438b2a72d
Tomato_Septoria_leaf_spot\e6de79a8-a9d1-4e78-a978-7d5628957576___JR_Sept.L.S 8366.JPG,e6de79a8-a9d1-4e78-a978-7d5628957576___JR_Sept.L.S 8366.JPG,e81e6535295bbef89e4e66d3da05e96a8efd5b17b1da6089b0378560759e6034,edc6c20d9a799133
Tomato_Septoria_leaf_spot\e6ece834-f699-413b-baf7-2a66e3a38575___Keller.St_CG 1828.JPG,e6ece834-f699-413b-baf7-2a66e3a38575___Keller.St_CG 1828.JPG,4fc9a5a8e4bd486eb41fca326890a85ae3668c03a214086d242cdc640b044e40,99c664e9d33cc98c
Tomato_Septoria_leaf_spot\e6f8cbb2-8f12-4092-9a4f-ada51dffc54e___Matt.S_CG 6056.JPG,e6f8cbb2-8f12-4092-9a4f-ada51dffc54e___Matt.S_CG 6056.JPG,b08ef9f4ae250b5d3c0f173c6e54b865f325fc172707451abd710ae64b3ad14b,eb4b504f9c72c295
Tomato_Septoria_leaf_spot\e72c5427-8973-4ba3-9654-ac7197296aa4___Matt.S_CG 0854.JPG,e72c5427-8973-4ba3-9654-ac7197296aa4___Matt.S_CG 0854.JPG,5af1cdd04b1725aec58aee4ecc4c928bab40afd05eeb73ed4c7cb299c79618ee,ffe0c01f9031a7e4
Tomato_Septoria_leaf_spot\e74261a8-7e3a-43b5-a4de-16a7946b5d8f___Matt.S_CG 1049.JPG,e74261a8-7e3a-43b5-a4de-16a7946b5d8f___Matt.S_CG 1049.JPG,8f7f39d8612f881ad2e7c1d756829d51a1c614e295f6b0a93f2b49e6fa829d07,8da5787846d3c317
Tomato_Septoria_leaf_spot\e76b4dad-409f-4f6a-ab14-60997d227035___JR_Sept.L.S 2488.JPG,e76b4dad-409f-4f6a-ab14-60997d227035___JR_Sept.L.S 2488.JPG,6512e4f6e2099d2ff729eecf476f376afa982a8aed433fd2487debd2e8790d29,f89f87528b69d424
Tomato_Septoria_leaf_spot\e77fea03-e748-4903-bf0d-242af509ea7e___Matt.S_CG 2536.JPG,e77fea03-e748-4903-bf0d-242af509ea7e___Matt.S_CG 2536.JPG,07eb5ce61f6eaca26ba721792c92998e30bd9110fc3ca3b2346a0630f8004522,eaa1858e9c5ab8f1
Tomato_Septoria_leaf_spot\e79a5949-f01b-41fe-a6a8-8716de120741___JR_Sept.L.S 2688.JPG,e79a5949-f01b-41fe-a6a8-8716de120741___JR_Sept.L.S 2688.JPG,e1a1f9086b751ba61bd2d2ca33dfb4c26adefb64419db17bb16553f340cc36cf,fa95854a9c65d8b4
Tomato_Septoria_leaf_spot\e7b22345-5249-429d-af6a-459d4c9a91b1___Matt.S_CG 1655.JPG,e7b22345-5249-429d-af6a-459d4c9a91b1___Matt.S_CG 1655.JPG,8719bb46e04f971b17f93a0afef6b6960553e3c91a29e1fa20a4d871eed58f98,bf66c2248f98cc99
Tomato_Septoria_leaf_spot\e7eabac8-f9ff-4ec1-b07b-c11791b47bda___Matt.S_CG 1677.JPG,e7eabac8-f9ff-4ec1-b07b-c11791b47bda___Matt.S_CG 1677.JPG,f69f442f064eac7d3e2d74992d45a92327f734a670b3eaacfe7ad36e067350b7,bdd89096c34bcd25
Tomato_Septoria_leaf_spot\e8051293-a895-48ed-92ff-0623301c7c8c___JR_Sept.L.S 2613.JPG,e8051293-a895-48ed-92ff-0623301c7c8c___JR_Sept.L.S 2613.JPG,eb3e16d8f0a78c3769bcc5b8930153d2d088c4a376787ff6178fb90346684f3f,e3969cda492d34c6
Tomato_Septoria_leaf_spot\e89e0b29-12a9-4b88-9dbe-219721597994___JR_Sept.L.S 8490.JPG,e89e0b29-12a9-4b88-9dbe-219721597994___JR_Sept.L.S 8490.JPG,10170cd7e724ef3c8ea1bbf4d94ba744c4230dc63e40a025a6837473477743d2,b4d3c32cce689c39
Tomato_Septoria_leaf_spot\e8a03412-8e75-4ea6-a4da-e26f99653be3___Matt.S_CG 7474.JPG,e8a03412-8e75-4ea6-a4da-e26f99653be3___Matt.S_CG 7474.JPG,4dd8c1aa2ff134ec02735b23cf2cb444260b61347413219068959b258d13d9e0,aa059f7ec178dc28
Tomato_Septoria_leaf_spot\e8aed11f-46ec-4c63-954d-c1320d99040d___Matt.S_CG 6760.JPG,e8aed11f-46ec-4c63-954d-c1320d99040d___Matt.S_CG 6760.JPG,d39b5683167ce5167343f48da60b72e2e9673f5a724771d0881353002522fbd9,e9c5e54c96e49392
Tomato_Septoria_leaf_spot\e8b454fe-dc1c-490b-9bd7-15052a2b72b4___JR_Sept.L.S 2567.JPG,e8b454fe-dc1c-490b-9bd7-15052a2b72b4___JR_Sept.L.S 2567.JPG,ba28279bc02139de9a77718844cb33183009a4dbf55f1474068a74d561b137da,b5b3d2630fc62c8c
Tomato_Septoria_leaf_spot\e93fc6c6-ec9c-485a-91ab-e68aa2dfec16___Matt.S_CG 6307.JPG,e93fc6c6-ec9c-485a-91ab-e68aa2dfec16___Matt.S_CG 6307.JPG,18ec5a22b21d73bb00eed93c3266463e3c65eecfe6c103476c97332b518692aa,ef09e16c9c9ab234
Tomato_Septoria_leaf_spot\e94aaf1a-0c1b-4020-87f0-93c74f929f1c___JR_Sept.L.S 8496.JPG,e94aaf1a-0c1b-4020-87f0-93c74f929f1c___JR_Sept.L.S 8496.JPG,f4edbf05df5bb7c638bfcc43b5e01f619b3f12d1edf01021374c00fa0514c848,e78d9a3264cd3313
Tomato_Septoria_leaf_spot\e99379ba-b894-4930-bd39-49298c466fec___Matt.S_CG 7492.JPG,e99379ba-b894-4930-bd39-49298c466fec___Matt.S_CG 7492.JPG,21108224f0593225ea68a96adb6887f1348f3253f7a145d3ef329423aca1cc83,eaca9518b3b706b4
Tomato_Septoria_leaf_spot\e99b6e56-c1b9-42e0-94a8-8a2f0442a1fe___Matt.S_CG 0671.JPG,e99b6e56-c1b9-42e0-94a8-8a2f0442a1fe___Matt.S_CG 0671.JPG,5a1f44c674f3e2eb5647649adc9b624f29eb2caea3d7a8cf92c112721fc3f739,b8469778ce31ce31
Tomato_Septoria_leaf_spot\e9d6c8b2-2174-4f01-ad8a-ef6a8ed1cfb7___Keller.St_CG 1993.JPG,e9d6c8b2-2174-4f01-ad8a-ef6a8ed1cfb7___Keller.St_CG 1993.JPG,3f6487171a5c3d84eb5304a44ddc70af73c94bf266a5d05180500bf2e196fe8d,8c8e33391998fce6
Tomato_Septoria_leaf_spot\e9de0604-a1be-42b7-8c6f-f376904c0473___Matt.S_CG 1688.JPG,e9de0604-a1be-42b7-8c6f-f376904c0473___Matt.S_CG 1688.JPG,ea07c81f32888ccc5033edbb3407a76f54f80b93a12f09663121eeff3617f65d,ece6961c583987e1
Tomato_Septoria_leaf_spot\e9fa8424-f050-4541-ab57-7d5853f3716c___JR_Sept.L.S 2545.JPG,e9fa8424-f050-4541-ab57-7d5853f3716c___JR_Sept.L.S 2545.JPG,0e6f5a405af060ac649ed44bb9000dc51351dc239e3ee256748b0466323bf226,eacda55cd43243a3
Tomato_Septoria_leaf_spot\ea4c1935-bc73-4e5f-9f31-eb9f7a22fbd4___JR_Sept.L.S 2537.JPG,ea4c1935-bc73-4e5f-9f31-eb9f7a22fbd4___JR_Sept.L.S 2537.JPG,37f86d500976958a8eb2e223e78728e80b99931b0f98e2fc9ab1adee4efe1352,fe96d85a846a9661
Tomato_Septoria_leaf_spot\ea58163c-f3f2-463f-8ef5-03b347fb2e79___JR_Sept.L.S 2605.JPG,ea58163c-f3f2-463f-8ef5-03b347fb2e79___JR_Sept.L.S 2605.JPG,f802657f381825ead7c1d888c81e72932caa90ae73d94567690cb74f5c71ae60,bfd2f04d0ae20d39
Tomato_Septoria_leaf_spot\ea5c98f5-2df4-4018-a538-cefa58bec252___Keller.St_CG 1819.JPG,ea5c98f5-2df4-4018-a538-cefa58bec252___Keller.St_CG 1819.JPG,9439ed1dd5db4ebc1446984e62b4b8fc108839e990cedafd70ed22edb6afde6b,db9464998e67986c
Tomato_Septoria_leaf_spot\ea76488a-600f-477a-9d0a-17e1bb368987___Matt.S_CG 6048.JPG,ea76488a-600f-477a-9d0a-17e1bb368987___Matt.S_CG 6048.JPG,0aca1cd84ca7a53c03fcd99e02026d075705e9fcdd4b166322654849722000cb,f2c6c59c99b19463
Tomato_Septoria_leaf_spot\eaf8a135-3d77-422c-8f37-befb5cfcb8a0___Matt.S_CG 1728.JPG,eaf8a135-3d77-422c-8f37-befb5cfcb8a0___Matt.S_CG 1728.JPG,b0eeaa68289c76d3dc3aae7140355d7316dbbf549e34edd5cf5fe34f4f65b8d5,a1fe829ccf593c05
Tomato_Septoria_leaf_spot\eb02f238-fac6-434a-8e56-19b956d99688___Matt.S_CG 6191.JPG,eb02f238-fac6-434a-8e56-19b956d99688___Matt.S_CG 6191.JPG,42a8bde8d636b9c9a5b6e9de4a5046f45a96ed2b191c588e0d284aeede58c589,af69f1a48193bc91
Tomato_Septoria_leaf_spot\eb198452-aee4-4d4f-a460-2a41a914ba1d___Matt.S_CG 0929.JPG,eb198452-aee4-4d4f-a460-2a41a914ba1d___Matt.S_CG 0929.JPG,e67830b8e044a45e864874f1609568b43f91cec6a9452979dfe807c2af67e815,ee41bd8f9114db0c
Tomato_Septoria_leaf_spot\eb26346a-ab63-4741-aad4-c84c36d17d5e___JR_Sept.L.S 8440.JPG,eb26346a-ab63-4741-aad4-c84c36d17d5e___JR_Sept.L.S 8440.JPG,e80408a5a703b91bf382dfc21c4a53bc391940a6c05a9f4b524813c573f7fac6,e94b9e31e531a6c4
Tomato_Septoria_leaf_spot\eb2645d0-da20-4318-b676-ea0001a76357___Matt.S_CG 1017.JPG,eb2645d0-da20-4318-b676-ea0001a76357___Matt.S_CG 1017.JPG,77d96a0fb2600df712e0cf99f704b19afc514067584c968418b6492a7928d93d,fe9fcbb0c0c0a54a
Tomato_Septoria_leaf_spot\eb604c74-9232-4a37-b420-4e4a20842e9c___Matt.S_CG 7574.JPG,eb604c74-9232-4a37-b420-4e4a20842e9c___Matt.S_CG 7574.JPG,1e5a2ad16854b0cb2086c82dd398bac064d21ef61550e37d6a48b0f536b542ea,f8e7814396e34a95
Tomato_Septoria_leaf_spot\eb6133d1-f0d9-4529-8949-c60b1deb5585___JR_Sept.L.S 8396.JPG,eb6133d1-f0d9-4529-8949-c60b1deb5585___JR_Sept.L.S 8396.JPG,25deb812a2b0b29f5fb21df780bf920fd7e8a36bc9d8cbd2ba1bc8190164ca17,a9b6f402824f8ff8
Tomato_Septoria_leaf_spot\ebb708c9-2548-4912-a26a-3248d6ed6f3a___Matt.S_CG 6208.JPG,ebb708c9-2548-4912-a26a-3248d6ed6f3a___Matt.S_CG 6208.JPG,2aaf7b856b64126c2c6b5fba956c3d0514a525508d636053f43ababb5ef612ac,ebc2963cce33b026
Tomato_Septoria_leaf_spot\ebccf4e1-f615-4812-a572-b3d9adddcf91___Matt.S_CG 7467.JPG,ebccf4e1-f615-4812-a572-b3d9adddcf91___Matt.S_CG 7467.JPG,707b9e82c8378d37a8712e3ccd8b6a68cceb08b6cadfccb2b6f6fe77315b8c99,a8ebc29e97b091b1
Tomato_Septoria_leaf_spot\ebd34116-314f-43f8-a146-6eb1777a44e6___Matt.S_CG 2543.JPG,ebd34116-314f-43f8-a146-6eb1777a44e6___Matt.S_CG 2543.JPG,85634cdd2cdab7866f30a91634a64e52544f7cbd36cd5d34aa7185e0aa6025fb,bae4b507dcfd0812
Tomato_Septoria_leaf_spot\ebe35c7b-1f88-42ba-9321-9aa9af6b0b5e___JR_Sept.L.S 8556.JPG,ebe35c7b-1f88-42ba-9321-9aa9af6b0b5e___JR_Sept.L.S 8556.JPG,ee8f7ea66736c7758eb50d644460b76b4b189e8687f8ce08c46845db708048e2,b8c3963ec235cd92
Tomato_Septoria_leaf_spot\ec167921-a25d-413f-b73c-5c72cc270433___Matt.S_CG 2682.JPG,ec167921-a25d-413f-b73c-5c72cc270433___Matt.S_CG 2682.JPG,0b4d95383530f492e836ff4cdb22e3bc0ebb1264cee902f82e0811f1016baf09,bfd0d04f850fd22c
Tomato_Septoria_leaf_spot\ec9cdbc8-ea4b-48d8-b1a4-e3f305914680___Keller.St_CG 1908.JPG,ec9cdbc8-ea4b-48d8-b1a4-e3f305914680___Keller.St_CG 1908.JPG,8fbd44da2105fcb68d55e71ededb3f6015baef7da1989d21cf00564baace6417,9cf3618e70d88739
Tomato_Septoria_leaf_spot\ecdeac10-f463-4f66-a264-78c0f69f5ea3___Matt.S_CG 7473.JPG,ecdeac10-f463-4f66-a264-78c0f69f5ea3___Matt.S_CG 7473.JPG,f18c1e7f7b49337479519b4b2727e05c43801fff3179cdbdb625009d76d3aa4a,8b80fdcfc02ec17c
