image_id,image_path,relative_path,class,md5_hash,phash,near_duplicate_group,split
PV_b005e807abe814ff,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\1b966d62-d5c3-4a67-ba36-b67d873ccfdf___GH_HL Leaf 440.JPG,Tomato_healthy/1b966d62-d5c3-4a67-ba36-b67d873ccfdf___GH_HL Leaf 440.JPG,Tomato_healthy,b005e807abe814ffa1a2daecf857766b,8fb670c923cd932c,NDG_010933,train
PV_c9bb492a2141de58,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\1bfeed83-f119-46cd-b806-0e17e1dae136___RS_HL 0017.JPG,Tomato_healthy/1bfeed83-f119-46cd-b806-0e17e1dae136___RS_HL 0017.JPG,Tomato_healthy,c9bb492a2141de58bbdd5ffae1f26fe9,fa25f11acf614c26,NDG_012566,train
PV_2e5f6e4fc79b2224,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\1c092a12-ed60-42c8-86b4-0427db78a5d3___RS_HL 0076.JPG,Tomato_healthy/1c092a12-ed60-42c8-86b4-0427db78a5d3___RS_HL 0076.JPG,Tomato_healthy,2e5f6e4fc79b2224e9efcf73ca337788,8ab4ff0e81f016e3,NDG_002867,train
PV_29f3123c34e01599,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\1ca23194-53c1-44a9-973a-39aa073f4a33___RS_HL 0058.JPG,Tomato_healthy/1ca23194-53c1-44a9-973a-39aa073f4a33___RS_HL 0058.JPG,Tomato_healthy,29f3123c34e015990542c79f28dfe44a,fa7be592968c9805,NDG_002579,train
PV_5a79236a0f420251,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\1ca3c77d-13d8-43cc-929f-9c3a79e5dd1b___RS_HL 0250.JPG,Tomato_healthy/1ca3c77d-13d8-43cc-929f-9c3a79e5dd1b___RS_HL 0250.JPG,Tomato_healthy,5a79236a0f4202511663b0cf3b9e9722,fa2963c716aa9887,NDG_005633,train
PV_2264c20dc1c74c2e,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\1d10291e-a1ce-4309-b6a4-d034319e3875___GH_HL Leaf 251.1.JPG,Tomato_healthy/1d10291e-a1ce-4309-b6a4-d034319e3875___GH_HL Leaf 251.1.JPG,Tomato_healthy,2264c20dc1c74c2e66593ffb7f0787e8,9be4e5c3268e609d,NDG_002115,train
PV_1320516667bd1574,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\1d31b822-7933-4801-a18c-657b8af377d6___RS_HL 0636.JPG,Tomato_healthy/1d31b822-7933-4801-a18c-657b8af377d6___RS_HL 0636.JPG,Tomato_healthy,1320516667bd1574c76e7119a23ae3e1,ae9cb07bc161c366,NDG_001177,train
PV_3c22ff4133209e99,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\1d46ec32-bf0a-4d44-a149-c6fc12920d57___RS_HL 0060.JPG,Tomato_healthy/1d46ec32-bf0a-4d44-a149-c6fc12920d57___RS_HL 0060.JPG,Tomato_healthy,3c22ff4133209e99d4784c0b6ae15cbe,aac294bdc9b6b622,NDG_003716,train
PV_27c8ddac931dae3c,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\1dae303e-6545-4c87-8c95-8805108f5282___RS_HL 0437.JPG,Tomato_healthy/1dae303e-6545-4c87-8c95-8805108f5282___RS_HL 0437.JPG,Tomato_healthy,27c8ddac931dae3cf43cfe12030fac2a,b947713b91693c91,NDG_002469,train
PV_681c04b94058d088,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\1ddf5950-e27f-4928-8f4e-33242953e306___RS_HL 0181.JPG,Tomato_healthy/1ddf5950-e27f-4928-8f4e-33242953e306___RS_HL 0181.JPG,Tomato_healthy,681c04b94058d0881a71e569093ed9ac,f865875884335fa5,NDG_006497,train
PV_8947f297a2715538,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\1dfb5aeb-8d00-4672-9755-5da982758453___RS_HL 9987.JPG,Tomato_healthy/1dfb5aeb-8d00-4672-9755-5da982758453___RS_HL 9987.JPG,Tomato_healthy,8947f297a271553847f65083aa2c50dd,8fec7412d339c15c,NDG_008552,train
PV_0ce54304aa7e41ff,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\1dffd343-4634-4b33-95f4-eecc755aec8f___GH_HL Leaf 168.JPG,Tomato_healthy/1dffd343-4634-4b33-95f4-eecc755aec8f___GH_HL Leaf 168.JPG,Tomato_healthy,0ce54304aa7e41ff8bf41cf55ab8f484,cab561da35ca3439,NDG_000776,train
PV_e927508b2fa1ff7f,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\1e4aef32-09c5-4af8-8948-dc86bd8ef2e7___GH_HL Leaf 215.1.JPG,Tomato_healthy/1e4aef32-09c5-4af8-8948-dc86bd8ef2e7___GH_HL Leaf 215.1.JPG,Tomato_healthy,e927508b2fa1ff7fbdef51ec6353e5e1,9be66d933cc7101c,NDG_014487,train
PV_6e251dabfb863c80,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\1e5e6f9d-6d14-4ea7-9c36-c6a559e567d7___RS_HL 9780.JPG,Tomato_healthy/1e5e6f9d-6d14-4ea7-9c36-c6a559e567d7___RS_HL 9780.JPG,Tomato_healthy,6e251dabfb863c80d27ea0554a39534c,af59646dd62408be,NDG_006877,train
PV_0159c9f0d2493e7d,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\1f763a4e-3f17-44c1-be1b-a8752d2b93a1___RS_HL 9830.JPG,Tomato_healthy/1f763a4e-3f17-44c1-be1b-a8752d2b93a1___RS_HL 9830.JPG,Tomato_healthy,0159c9f0d2493e7d57324c3b8928befe,ece6b49a901b49bc,NDG_000074,train
PV_71ffb7505f9575e6,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\1fee5d1d-ab19-43ed-bef2-9547bbd1fdc9___RS_HL 0137.JPG,Tomato_healthy/1fee5d1d-ab19-43ed-bef2-9547bbd1fdc9___RS_HL 0137.JPG,Tomato_healthy,71ffb7505f9575e648f17766e4c67536,bb4d2d34c436d20f,NDG_007109,train
PV_3e5b5037ce17fd54,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\20024ad7-62d7-492c-aa7c-5a139a9a2aff___GH_HL Leaf 416.JPG,Tomato_healthy/20024ad7-62d7-492c-aa7c-5a139a9a2aff___GH_HL Leaf 416.JPG,Tomato_healthy,3e5b5037ce17fd54cdac9a8c9a903671,c9a496d829926cfb,NDG_003845,train
PV_524035b02b6b5465,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\20249fbb-29c5-40fb-985e-5a0b9f0e67b1___RS_HL 0117.JPG,Tomato_healthy/20249fbb-29c5-40fb-985e-5a0b9f0e67b1___RS_HL 0117.JPG,Tomato_healthy,524035b02b6b5465a84e95a9656efa6d,eb53e90d446cb26c,NDG_005085,train
PV_0740cd4c427b2602,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\202825fe-3d0b-4c86-aea3-15604e2efed4___RS_HL 9694.JPG,Tomato_healthy/202825fe-3d0b-4c86-aea3-15604e2efed4___RS_HL 9694.JPG,Tomato_healthy,0740cd4c427b2602e88d0e8803a84750,ede1949a99896167,NDG_000446,train
PV_6389acd3246bd29a,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\203dd699-5df7-4f6d-ad63-d1557033f04a___RS_HL 9788.JPG,Tomato_healthy/203dd699-5df7-4f6d-ad63-d1557033f04a___RS_HL 9788.JPG,Tomato_healthy,6389acd3246bd29acd7bf6a8bc198b99,e915734e904d9c67,NDG_006220,train
PV_051fbd0fb8d3157b,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\20b835ac-a3bb-48ce-bb0d-5eb9a0d6ca56___RS_HL 9772.JPG,Tomato_healthy/20b835ac-a3bb-48ce-bb0d-5eb9a0d6ca56___RS_HL 9772.JPG,Tomato_healthy,051fbd0fb8d3157bef500f60a2a501de,ea44b74a94abc935,NDG_000312,train
PV_3faf98d55a7dc926,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\20d3ba25-f161-4ede-a42a-7a3020ebda3d___RS_HL 0124.JPG,Tomato_healthy/20d3ba25-f161-4ede-a42a-7a3020ebda3d___RS_HL 0124.JPG,Tomato_healthy,3faf98d55a7dc926a3023bc84da77061,8fbe3848c1bf8370,NDG_003926,train
PV_12ee615126dcaa71,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\20dd3c49-88a2-4317-a5ec-d2066d8d815e___RS_HL 0125.JPG,Tomato_healthy/20dd3c49-88a2-4317-a5ec-d2066d8d815e___RS_HL 0125.JPG,Tomato_healthy,12ee615126dcaa71b78c41a24011d074,b946c4335bc2993b,NDG_001165,train
PV_8fa09bbfb7e99fdf,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\21d294dd-0c03-457d-a02d-1243bdf0ff4f___RS_HL 9887.JPG,Tomato_healthy/21d294dd-0c03-457d-a02d-1243bdf0ff4f___RS_HL 9887.JPG,Tomato_healthy,8fa09bbfb7e99fdf60042b4cd876dbd0,a837fcd8b0e103e9,NDG_008935,train
PV_5b1e5968f25f7c2c,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\21f1c16d-2d7f-44e6-a2e4-7d830dfbfda3___RS_HL 9996.JPG,Tomato_healthy/21f1c16d-2d7f-44e6-a2e4-7d830dfbfda3___RS_HL 9996.JPG,Tomato_healthy,5b1e5968f25f7c2c02d1749c50edef60,bbc5b91dc466213c,NDG_005663,train
PV_6b8f4dabead18d64,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\221b0575-215a-430d-a728-60020b7ad160___GH_HL Leaf 340.JPG,Tomato_healthy/221b0575-215a-430d-a728-60020b7ad160___GH_HL Leaf 340.JPG,Tomato_healthy,6b8f4dabead18d64a85cc7cba3617c31,cfb070c319c6e48f,NDG_006710,train
PV_6f169ecfe9927152,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\22356f83-9bb2-4b42-9283-bbf8e0dffba0___RS_HL 0430.JPG,Tomato_healthy/22356f83-9bb2-4b42-9283-bbf8e0dffba0___RS_HL 0430.JPG,Tomato_healthy,6f169ecfe9927152658206770f0f4764,fc25e3c6469ca662,NDG_006935,train
PV_1b8692de3702b267,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\223cb57a-b9b7-4c9a-b03e-701a8548ff4d___GH_HL Leaf 248.JPG,Tomato_healthy/223cb57a-b9b7-4c9a-b03e-701a8548ff4d___GH_HL Leaf 248.JPG,Tomato_healthy,1b8692de3702b267c90366d0a96ed4b5,f8e70c9a65d1348b,NDG_001705,train
PV_90862f0b4accafe8,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\225003c5-d8a1-48ce-b315-42df4b99c51a___RS_HL 0464.JPG,Tomato_healthy/225003c5-d8a1-48ce-b315-42df4b99c51a___RS_HL 0464.JPG,Tomato_healthy,90862f0b4accafe8d4b4c0322b9b1397,8f15f07b93254987,NDG_008993,train
PV_0562a4418108b048,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\22c48f3b-b49d-48b1-977e-e81d47c0f951___RS_HL 0369.JPG,Tomato_healthy/22c48f3b-b49d-48b1-977e-e81d47c0f951___RS_HL 0369.JPG,Tomato_healthy,0562a4418108b0487c7a909688a7ebba,efc0a50fd63d822a,NDG_000332,train
PV_eb2a7204f74aaf70,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\22e6625c-8075-428b-8356-fc6a97660efc___GH_HL Leaf 444.JPG,Tomato_healthy/22e6625c-8075-428b-8356-fc6a97660efc___GH_HL Leaf 444.JPG,Tomato_healthy,eb2a7204f74aaf70857052a3796191e0,cabc78c027c3936b,NDG_014623,train
PV_5a6e82a7da8c1261,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\22e8c73b-41bf-4974-a244-d79730bcc5b1___RS_HL 0628.JPG,Tomato_healthy/22e8c73b-41bf-4974-a244-d79730bcc5b1___RS_HL 0628.JPG,Tomato_healthy,5a6e82a7da8c1261b73d1a5650359eda,b89c9179cb96346a,NDG_005629,train
PV_25353c2f32f03cde,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\22ebd26e-0388-4b07-8f48-bffb1680f350___RS_HL 9826.JPG,Tomato_healthy/22ebd26e-0388-4b07-8f48-bffb1680f350___RS_HL 9826.JPG,Tomato_healthy,25353c2f32f03cde865febfdc51a960c,aef232875987e01e,NDG_002310,train
PV_fb285e158941dd17,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\23467438-6237-4b34-acde-80a3129e4b5d___GH_HL Leaf 187.JPG,Tomato_healthy/23467438-6237-4b34-acde-80a3129e4b5d___GH_HL Leaf 187.JPG,Tomato_healthy,fb285e158941dd178dca388e66d7fa34,d4ab6a9528d629f2,NDG_015674,train
PV_4df47c38a7bc26cb,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\23726cb5-c36a-4016-aa3b-e60e32a0d9ec___RS_HL 9717.JPG,Tomato_healthy/23726cb5-c36a-4016-aa3b-e60e32a0d9ec___RS_HL 9717.JPG,Tomato_healthy,4df47c38a7bc26cb4a6e8dac84d12564,f8a1e09687da9d89,NDG_004797,train
PV_a8d71bbe4ffc0bd9,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\23ffcd05-2b2a-48d2-a694-5c292e910b66___RS_HL 9842.JPG,Tomato_healthy/23ffcd05-2b2a-48d2-a694-5c292e910b66___RS_HL 9842.JPG,Tomato_healthy,a8d71bbe4ffc0bd90a95986fc8096106,a9e397989ed80c63,NDG_010469,train
PV_783c1a054ffb4413,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\247e79d6-1874-4ce4-a777-a03a4f94edbf___GH_HL Leaf 211.1.JPG,Tomato_healthy/247e79d6-1874-4ce4-a777-a03a4f94edbf___GH_HL Leaf 211.1.JPG,Tomato_healthy,783c1a054ffb44134810af13e4375523,fbb480d98d83e683,NDG_007477,train
PV_e7807dbacfb9b5ab,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\249797c6-648f-4df5-ab87-a0b82eb08801___GH_HL Leaf 495.JPG,Tomato_healthy/249797c6-648f-4df5-ab87-a0b82eb08801___GH_HL Leaf 495.JPG,Tomato_healthy,e7807dbacfb9b5ab5113942c4287705c,ccd306c933cc39e6,NDG_014376,train
PV_ae05544de7faea24,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\2503cc16-ff09-4437-9d4b-4316e2c32764___GH_HL Leaf 235.JPG,Tomato_healthy/2503cc16-ff09-4437-9d4b-4316e2c32764___GH_HL Leaf 235.JPG,Tomato_healthy,ae05544de7faea244241ca98dcb05ed9,8ce034d3339d63ec,NDG_010813,train
PV_5f8f06d1d7d13135,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\25080b1c-6c0f-4b11-bb31-b5cfb2429395___GH_HL Leaf 238.JPG,Tomato_healthy/25080b1c-6c0f-4b11-bb31-b5cfb2429395___GH_HL Leaf 238.JPG,Tomato_healthy,5f8f06d1d7d1313589614269368e52d0,cbe439c26a916cda,NDG_005979,train
PV_51ebe34509d31b08,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\25cac927-fd33-4890-9948-8aa1e9a7af52___GH_HL Leaf 293.1.JPG,Tomato_healthy/25cac927-fd33-4890-9948-8aa1e9a7af52___GH_HL Leaf 293.1.JPG,Tomato_healthy,51ebe34509d31b088439d39edcc1f683,f8a7a49ed48853c9,NDG_005067,train
PV_a6814a7eec9b46d8,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\2605218e-e8bf-43d8-8b00-52058e9f0f25___RS_HL 9893.JPG,Tomato_healthy/2605218e-e8bf-43d8-8b00-52058e9f0f25___RS_HL 9893.JPG,Tomato_healthy,a6814a7eec9b46d8fcd9dd9561ccd2e9,fac2a78ed09698b2,NDG_010310,train
PV_eb7c0a33a47ddc59,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\273f3e74-dbdc-40bc-8507-3bdd3ce24134___RS_HL 0149.JPG,Tomato_healthy/273f3e74-dbdc-40bc-8507-3bdd3ce24134___RS_HL 0149.JPG,Tomato_healthy,eb7c0a33a47ddc59ae5179b79b969b13,ae428d0ff12cd33c,NDG_014649,train
PV_6959b8182c8ec2b1,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\275d05cf-89de-45bc-9928-ac6f242c9dd7___RS_HL 0572.JPG,Tomato_healthy/275d05cf-89de-45bc-9928-ac6f242c9dd7___RS_HL 0572.JPG,Tomato_healthy,6959b8182c8ec2b1d242f5b6140c0305,ab4dd1938eb48cc9,NDG_006572,train
PV_f5fb579599e0fd6f,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\27c1515c-743f-4f4d-8342-fbe3cee29e7e___RS_HL 0344.JPG,Tomato_healthy/27c1515c-743f-4f4d-8342-fbe3cee29e7e___RS_HL 0344.JPG,Tomato_healthy,f5fb579599e0fd6fe47d1261265dcd06,ab34b04bcdb9c6a4,NDG_015333,train
PV_84355d74a0fc6774,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\27ed6a35-3fb7-4d57-9cb4-b368c1f4f6eb___RS_HL 9665.JPG,Tomato_healthy/27ed6a35-3fb7-4d57-9cb4-b368c1f4f6eb___RS_HL 9665.JPG,Tomato_healthy,84355d74a0fc67748f0b74bef3e8f7e3,ffb0d003cb4dc44e,NDG_008239,train
PV_130326d250ed27a6,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\283a4ff6-4a72-498d-b5fc-df970b8b4b83___RS_HL 9643.JPG,Tomato_healthy/283a4ff6-4a72-498d-b5fc-df970b8b4b83___RS_HL 9643.JPG,Tomato_healthy,130326d250ed27a6f84ae850604c0d3f,a8e31c1ce919f39a,NDG_001171,train
PV_6e00c82e9f5d20ce,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\285e95b9-fe77-43a7-85ab-5ef37ae162f8___RS_HL 0047.JPG,Tomato_healthy/285e95b9-fe77-43a7-85ab-5ef37ae162f8___RS_HL 0047.JPG,Tomato_healthy,6e00c82e9f5d20ce2197b25275dabf98,bce782b70bc69198,NDG_006861,train
PV_390e9d7786d31b80,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\28e62e2d-8aba-48df-9eff-3d70a5b7775d___RS_HL 9870.JPG,Tomato_healthy/28e62e2d-8aba-48df-9eff-3d70a5b7775d___RS_HL 9870.JPG,Tomato_healthy,390e9d7786d31b80f222abb4ed4a4121,a6e497c2bf09d01b,NDG_003532,train
PV_47cb609d07928e9c,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\291a778d-bfbd-450e-98a8-d8276a9a5cf2___GH_HL Leaf 486.1.JPG,Tomato_healthy/291a778d-bfbd-450e-98a8-d8276a9a5cf2___GH_HL Leaf 486.1.JPG,Tomato_healthy,47cb609d07928e9ca88c17db294198b3,8cf443cf26ca3ce1,NDG_004401,train
PV_a88b1192439c46be,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\29289230-4809-46cd-ba98-77af06af3f32___RS_HL 9651.JPG,Tomato_healthy/29289230-4809-46cd-ba98-77af06af3f32___RS_HL 9651.JPG,Tomato_healthy,a88b1192439c46be97a00cab1e0df51e,bc30704b476ccf36,NDG_010448,train
PV_9f4755f4ed587dd3,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\293dddf9-f5e5-42de-ab68-f1cad0f69a43___GH_HL Leaf 232.JPG,Tomato_healthy/293dddf9-f5e5-42de-ab68-f1cad0f69a43___GH_HL Leaf 232.JPG,Tomato_healthy,9f4755f4ed587dd36410226ae63ee433,dce2349366cc59b8,NDG_009874,train
PV_caba80bec6e07ad4,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\2956235c-12ff-403f-be91-60868a42ad3e___RS_HL 9849.JPG,Tomato_healthy/2956235c-12ff-403f-be91-60868a42ad3e___RS_HL 9849.JPG,Tomato_healthy,caba80bec6e07ad4b14ddcf869cc2b24,fcb0c3538957c42e,NDG_012620,train
PV_16f5c6561e2c2aea,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\2969446c-455d-4ad3-a0f4-25786dca0841___RS_HL 9793.JPG,Tomato_healthy/2969446c-455d-4ad3-a0f4-25786dca0841___RS_HL 9793.JPG,Tomato_healthy,16f5c6561e2c2aea8b067fae4eb38298,fcbcc03393c19974,NDG_001429,train
PV_762791a961de3198,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\2996b910-fc94-43ef-99b3-efc0ae494872___RS_HL 0410.JPG,Tomato_healthy/2996b910-fc94-43ef-99b3-efc0ae494872___RS_HL 0410.JPG,Tomato_healthy,762791a961de3198a7cf33197d82b72e,fbe116cef00a9839,NDG_007320,train
PV_82285ca087f54aad,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\2a089ff8-0fcf-4b18-b746-f997e3b18065___GH_HL Leaf 456.1.JPG,Tomato_healthy/2a089ff8-0fcf-4b18-b746-f997e3b18065___GH_HL Leaf 456.1.JPG,Tomato_healthy,82285ca087f54aade827fc45df8c70bc,8eb164ca336d93e4,NDG_008107,train
PV_980f9d475bd13abf,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\2a0d08cc-91b5-436b-abe4-31835c5f470b___RS_HL 0396.JPG,Tomato_healthy/2a0d08cc-91b5-436b-abe4-31835c5f470b___RS_HL 0396.JPG,Tomato_healthy,980f9d475bd13abf95f36c58cab34e74,a92c9412d31fcddc,NDG_009447,train
PV_f0903edc2838755a,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\2a11ceb9-41c9-4f2e-bed9-ef1c1c7d479b___RS_HL 0371.JPG,Tomato_healthy/2a11ceb9-41c9-4f2e-bed9-ef1c1c7d479b___RS_HL 0371.JPG,Tomato_healthy,f0903edc2838755a540ca2f923bcfaa0,e9e4b64a639eca90,NDG_014978,train
PV_29521d0de90aa9c9,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\2a1dd125-ece3-499f-a24b-1d00dbcc3184___GH_HL Leaf 227.JPG,Tomato_healthy/2a1dd125-ece3-499f-a24b-1d00dbcc3184___GH_HL Leaf 227.JPG,Tomato_healthy,29521d0de90aa9c98eb3fce4d7688440,fce121c6469936d9,NDG_002548,train
PV_753955b3fe294256,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\2a7e1698-9747-40e6-994e-5d4dc1d2b239___RS_HL 0279.JPG,Tomato_healthy/2a7e1698-9747-40e6-994e-5d4dc1d2b239___RS_HL 0279.JPG,Tomato_healthy,753955b3fe294256e13fb14ac8868d15,efe026921ecbd883,NDG_007266,train
PV_5fc89873990ed2cc,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\2a859068-5042-4f74-82ac-29339c760cbb___GH_HL Leaf 436.JPG,Tomato_healthy/2a859068-5042-4f74-82ac-29339c760cbb___GH_HL Leaf 436.JPG,Tomato_healthy,5fc89873990ed2ccf35b2b4005bce1e8,dae5cd985492659a,NDG_005997,train
PV_8bc1ecaea7065346,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\2a99d5af-218f-4332-a8ce-505301abdbfe___RS_HL 9693.JPG,Tomato_healthy/2a99d5af-218f-4332-a8ce-505301abdbfe___RS_HL 9693.JPG,Tomato_healthy,8bc1ecaea7065346d843f6294789b25d,f969c3c5969a9930,NDG_008691,train
PV_eecc0af351e5db41,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\2b03b88c-5299-4c2c-8e7f-c40fbd98e145___RS_HL 0104.JPG,Tomato_healthy/2b03b88c-5299-4c2c-8e7f-c40fbd98e145___RS_HL 0104.JPG,Tomato_healthy,eecc0af351e5db4113099dcff7606ea5,8a78f503db0fa0cd,NDG_014859,train
PV_e376f85091f9cf9e,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\2b14b93f-0664-4b7f-93fa-b7d3df03dc06___GH_HL Leaf 508.1.JPG,Tomato_healthy/2b14b93f-0664-4b7f-93fa-b7d3df03dc06___GH_HL Leaf 508.1.JPG,Tomato_healthy,e376f85091f9cf9e48a24a319b8f4284,89d335cc31368f72,NDG_014099,train
PV_512c587837f0bcd0,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\2b1cbc53-a62b-4daf-b233-8fc1d8d8c099___RS_HL 0296.JPG,Tomato_healthy/2b1cbc53-a62b-4daf-b233-8fc1d8d8c099___RS_HL 0296.JPG,Tomato_healthy,512c587837f0bcd0599f38092e598d66,ac5bb412c367cb34,NDG_005015,train
PV_ac201de8ca00f915,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\2b21cbfc-9c23-42fb-984c-9439fa891a4c___RS_HL 9637.JPG,Tomato_healthy/2b21cbfc-9c23-42fb-984c-9439fa891a4c___RS_HL 9637.JPG,Tomato_healthy,ac201de8ca00f9151588a01b9c3e7ae6,fa254d5a8c5992ab,NDG_010684,train
PV_ec5855ca400e5024,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\2b37cb9f-75c0-4e26-b82a-053525aa3d2d___RS_HL 9989.JPG,Tomato_healthy/2b37cb9f-75c0-4e26-b82a-053525aa3d2d___RS_HL 9989.JPG,Tomato_healthy,ec5855ca400e502447803898ed00e88c,ff1cf492d3c88944,NDG_014696,train
PV_520524592b6110d2,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\2b4ab56e-4afa-4b0f-910a-3270e90c707c___RS_HL 0035.JPG,Tomato_healthy/2b4ab56e-4afa-4b0f-910a-3270e90c707c___RS_HL 0035.JPG,Tomato_healthy,520524592b6110d2b346d05db9e9e2a8,e6e4a69e489c41f9,NDG_005073,train
PV_c22acb7dce9f367c,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\2b50c7a7-e22e-4103-9e23-909377ab00e3___RS_HL 0193.JPG,Tomato_healthy/2b50c7a7-e22e-4103-9e23-909377ab00e3___RS_HL 0193.JPG,Tomato_healthy,c22acb7dce9f367c6eefce8bc3a48a32,ae65c21e8f62b46a,NDG_012091,train
PV_b379ef299c5d9edf,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\2b8306e4-7898-4f27-b659-b0061c4c3832___RS_HL 0440.JPG,Tomato_healthy/2b8306e4-7898-4f27-b659-b0061c4c3832___RS_HL 0440.JPG,Tomato_healthy,b379ef299c5d9edfca30c3dffbd7b430,a538d31772c10fd3,NDG_011142,train
PV_2c75501cee169749,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\2b91175f-d3de-47dd-b386-5fd639e8b531___RS_HL 0216.JPG,Tomato_healthy/2b91175f-d3de-47dd-b386-5fd639e8b531___RS_HL 0216.JPG,Tomato_healthy,2c75501cee1697499cf437991e533c12,af96f0608b274c9b,NDG_002751,train
PV_b3eb1e75dcfb6c92,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\2bc7f6c3-7765-4ab0-926b-57fc918bfbf0___GH_HL Leaf 305.JPG,Tomato_healthy/2bc7f6c3-7765-4ab0-926b-57fc918bfbf0___GH_HL Leaf 305.JPG,Tomato_healthy,b3eb1e75dcfb6c9240e06f42066c7cd4,8aad3dc06987669e,NDG_011175,train
PV_284073524c10da55,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\2bce59d3-c971-46da-8bb5-bc36b712e208___GH_HL Leaf 257.JPG,Tomato_healthy/2bce59d3-c971-46da-8bb5-bc36b712e208___GH_HL Leaf 257.JPG,Tomato_healthy,284073524c10da5520896e01f9a2f529,99ec6c9176ce30cc,NDG_002500,train
PV_416c7249e7e9a7d9,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\2bd08574-9555-42a5-93b1-7fab8f9f8786___GH_HL Leaf 475.2.JPG,Tomato_healthy/2bd08574-9555-42a5-93b1-7fab8f9f8786___GH_HL Leaf 475.2.JPG,Tomato_healthy,416c7249e7e9a7d9fe0ef9b9b09cec8a,daa321c42fda64b9,NDG_004028,train
