split,external_class_name,filename,relative_path,extension,file_size_bytes,width,height,mode,detected_format,sha256,verify_pass,load_pass,valid_dimensions,integrity_status,error
train,Tomato_Septoria_leaf_spot,train_Tomato Septoria leaf spot_113.jpg,train\Tomato_Septoria_leaf_spot\train_Tomato Septoria leaf spot_113.jpg,.jpg,2650102,2400,2285,RGB,JPEG,880b93d1744261e885dd9827b55d60e330b521bda7a3c728c97921af986cf079,True,True,True,VALID,
train,Tomato_Septoria_leaf_spot,train_Tomato Septoria leaf spot_114.jpg,train\Tomato_Septoria_leaf_spot\train_Tomato Septoria leaf spot_114.jpg,.jpg,651334,1861,1481,RGB,JPEG,c1063a7a2fc3a62e77fc2ea93ac9dd63f71834d04bcbafe4394c214d60b2385c,True,True,True,VALID,
train,Tomato_Septoria_leaf_spot,train_Tomato Septoria leaf spot_115.jpg,train\Tomato_Septoria_leaf_spot\train_Tomato Septoria leaf spot_115.jpg,.jpg,25791,300,305,RGB,JPEG,0ddc3ea8959623524a385f58f77992ca5f93e71fbfb787bc91333ac067c5d95a,True,True,True,VALID,
train,Tomato_Septoria_leaf_spot,train_Tomato Septoria leaf spot_116.jpg,train\Tomato_Septoria_leaf_spot\train_Tomato Septoria leaf spot_116.jpg,.jpg,53758,300,300,RGB,JPEG,60006c0ac587f6ad6f9cb1282694990849f73547e06d0342ba5d0b479021633a,True,True,True,VALID,
train,Tomato_Septoria_leaf_spot,train_Tomato Septoria leaf spot_117.jpg,train\Tomato_Septoria_leaf_spot\train_Tomato Septoria leaf spot_117.jpg,.jpg,4702305,3655,2592,RGB,JPEG,2a60c2be2226d1b9b3dc57cd23901b8e12919f8d34209ef68d3ae6e1f1e4135d,True,True,True,VALID,
train,Tomato_Septoria_leaf_spot,train_Tomato Septoria leaf spot_118.jpg,train\Tomato_Septoria_leaf_spot\train_Tomato Septoria leaf spot_118.jpg,.jpg,318745,1200,881,RGB,JPEG,e1a4559a490c394e462b337028431b7db2345e348062e0d44bc7a80d2202d43c,True,True,True,VALID,
train,Tomato_Septoria_leaf_spot,train_Tomato Septoria leaf spot_119.jpg,train\Tomato_Septoria_leaf_spot\train_Tomato Septoria leaf spot_119.jpg,.jpg,88416,480,480,RGB,JPEG,c2e0fcf28fbbd9742e972b4f6fc845f1f448f59f662b2d09ebf212c7290b5fca,True,True,True,VALID,
train,Tomato_Septoria_leaf_spot,train_Tomato Septoria leaf spot_12.jpg,train\Tomato_Septoria_leaf_spot\train_Tomato Septoria leaf spot_12.jpg,.jpg,60386,300,362,RGB,JPEG,91c616750c90c835c61290861b616120d7917cb73c893ae9c90efc7e09fa51ce,True,True,True,VALID,
train,Tomato_Septoria_leaf_spot,train_Tomato Septoria leaf spot_120.jpg,train\Tomato_Septoria_leaf_spot\train_Tomato Septoria leaf spot_120.jpg,.jpg,713580,1670,1403,RGB,JPEG,c4846cf11c31d0796f7581464b7ea3627256ae7bae10676ee4ae66e616cc3f0b,True,True,True,VALID,
train,Tomato_Septoria_leaf_spot,train_Tomato Septoria leaf spot_121.jpg,train\Tomato_Septoria_leaf_spot\train_Tomato Septoria leaf spot_121.jpg,.jpg,174407,450,291,RGB,JPEG,566a63d77cac3d5b7966f8909f0884e85e2af8b20775cad0e0bfce0d5b751d74,True,True,True,VALID,
train,Tomato_Septoria_leaf_spot,train_Tomato Septoria leaf spot_122.jpg,train\Tomato_Septoria_leaf_spot\train_Tomato Septoria leaf spot_122.jpg,.jpg,88070,397,381,RGB,JPEG,9b5dbc6310e14488acf5e1c36a8d5bebbf437bb357b53f79e04eaea9ba9b1041,True,True,True,VALID,
train,Tomato_Septoria_leaf_spot,train_Tomato Septoria leaf spot_123.jpg,train\Tomato_Septoria_leaf_spot\train_Tomato Septoria leaf spot_123.jpg,.jpg,86557,281,212,RGB,JPEG,ecb5d149190b9029fc4ad40560d90f9d046e05f2a27f00063ce30ab0387f4355,True,True,True,VALID,
train,Tomato_Septoria_leaf_spot,train_Tomato Septoria leaf spot_124_1.jpg,train\Tomato_Septoria_leaf_spot\train_Tomato Septoria leaf spot_124_1.jpg,.jpg,48418,300,300,RGB,JPEG,ded771c685d32b893ef5af1f9b99d8a0d935a2f39f4b770771b91b6162486a51,True,True,True,VALID,
train,Tomato_Septoria_leaf_spot,train_Tomato Septoria leaf spot_124_2.jpg,train\Tomato_Septoria_leaf_spot\train_Tomato Septoria leaf spot_124_2.jpg,.jpg,53184,300,300,RGB,JPEG,9978ebeff5ea90234fb878967bc22a89596ad6d53c1fe506d0e7444996d236d3,True,True,True,VALID,
train,Tomato_Septoria_leaf_spot,train_Tomato Septoria leaf spot_125.jpg,train\Tomato_Septoria_leaf_spot\train_Tomato Septoria leaf spot_125.jpg,.jpg,137231,800,600,RGB,JPEG,2d1dd4ee62ac32d32a27772ca50d261ad1d8484f7d2866fc378e4c82d2c9a183,True,True,True,VALID,
train,Tomato_Septoria_leaf_spot,train_Tomato Septoria leaf spot_127.jpg,train\Tomato_Septoria_leaf_spot\train_Tomato Septoria leaf spot_127.jpg,.jpg,41091,590,443,RGB,JPEG,f1ede3912f70032173ebb896c3e9c8b58ba6b6bbaf9d2ce56750c01113163afe,True,True,True,VALID,
train,Tomato_Septoria_leaf_spot,train_Tomato Septoria leaf spot_128.jpg,train\Tomato_Septoria_leaf_spot\train_Tomato Septoria leaf spot_128.jpg,.jpg,245939,1024,1353,RGB,JPEG,70f96d505b604ad2a2b493fb1cba4e8bda9addef3d19541017e2da8d8105f0e5,True,True,True,VALID,
train,Tomato_Septoria_leaf_spot,train_Tomato Septoria leaf spot_129.jpg,train\Tomato_Septoria_leaf_spot\train_Tomato Septoria leaf spot_129.jpg,.jpg,74728,600,554,RGB,JPEG,a6429507da39f6ae5d78734a4e75d8aebb198d3449f00a27b4043feba72d50c0,True,True,True,VALID,
train,Tomato_Septoria_leaf_spot,train_Tomato Septoria leaf spot_13.jpg,train\Tomato_Septoria_leaf_spot\train_Tomato Septoria leaf spot_13.jpg,.jpg,579588,1200,1785,RGB,JPEG,c0ab32776c34a75a9a3bbc6f77f534f4dce0391046d8d0ca7ea57832469ea63f,True,True,True,VALID,
train,Tomato_Septoria_leaf_spot,train_Tomato Septoria leaf spot_130.jpg,train\Tomato_Septoria_leaf_spot\train_Tomato Septoria leaf spot_130.jpg,.jpg,188291,800,533,RGB,JPEG,4874eb88f8544a40f723bec845086b8c471c353eb13685966c394950804cffb7,True,True,True,VALID,
train,Tomato_Septoria_leaf_spot,train_Tomato Septoria leaf spot_131.jpg,train\Tomato_Septoria_leaf_spot\train_Tomato Septoria leaf spot_131.jpg,.jpg,2013657,3095,2455,RGB,JPEG,d7957bbfdb523ab71b498b00787dbb799c4da9990513fc80defa6094a79738f0,True,True,True,VALID,
train,Tomato_Septoria_leaf_spot,train_Tomato Septoria leaf spot_132.jpg,train\Tomato_Septoria_leaf_spot\train_Tomato Septoria leaf spot_132.jpg,.jpg,18533,199,340,RGB,JPEG,68a214f97d997eb65dc191ff009ef9cfe6dab7b6f569c4beac2cd2be4f8950f8,True,True,True,VALID,
train,Tomato_Septoria_leaf_spot,train_Tomato Septoria leaf spot_133.jpg,train\Tomato_Septoria_leaf_spot\train_Tomato Septoria leaf spot_133.jpg,.jpg,88567,346,414,RGB,JPEG,fd773a08429491127ee7dd5a60c21d7bd94872bdb5bce446fcf791e5036fc278,True,True,True,VALID,
train,Tomato_Septoria_leaf_spot,train_Tomato Septoria leaf spot_134_1.jpg,train\Tomato_Septoria_leaf_spot\train_Tomato Septoria leaf spot_134_1.jpg,.jpg,361004,1028,1028,RGB,JPEG,f02b1202f3b71cac3d2bf68fa9bdd5d20d09dfc974ad1a266e95b28dc80db93e,True,True,True,VALID,
train,Tomato_Septoria_leaf_spot,train_Tomato Septoria leaf spot_134_2.jpg,train\Tomato_Septoria_leaf_spot\train_Tomato Septoria leaf spot_134_2.jpg,.jpg,172342,622,622,RGB,JPEG,467c2db165b43cdad1859be19f0f31f5bf73d76a8bed9841d0a8888f3d78aebc,True,True,True,VALID,
train,Tomato_Septoria_leaf_spot,train_Tomato Septoria leaf spot_134_3.jpg,train\Tomato_Septoria_leaf_spot\train_Tomato Septoria leaf spot_134_3.jpg,.jpg,120251,479,479,RGB,JPEG,783af367a396cddcf8f0a31c04de184ca41ad38edb406232663a4e411527df40,True,True,True,VALID,
train,Tomato_Septoria_leaf_spot,train_Tomato Septoria leaf spot_134_4.jpg,train\Tomato_Septoria_leaf_spot\train_Tomato Septoria leaf spot_134_4.jpg,.jpg,322832,988,988,RGB,JPEG,79cf5eb6d8181e0b26e6ea460d2eb4ba4f3d0a6c9804266e4a8d23025cc5a64e,True,True,True,VALID,
train,Tomato_Septoria_leaf_spot,train_Tomato Septoria leaf spot_134_5.jpg,train\Tomato_Septoria_leaf_spot\train_Tomato Septoria leaf spot_134_5.jpg,.jpg,343946,1040,1040,RGB,JPEG,e7573e9f85081100b9043f5b712e313a0df05eab0e27059665732ae927b1d900,True,True,True,VALID,
train,Tomato_Septoria_leaf_spot,train_Tomato Septoria leaf spot_134_6.jpg,train\Tomato_Septoria_leaf_spot\train_Tomato Septoria leaf spot_134_6.jpg,.jpg,283333,892,891,RGB,JPEG,8da63582431f13cef028f4db629b31b5b84dd4898f5cddd1feb71a775b460c77,True,True,True,VALID,
train,Tomato_Septoria_leaf_spot,train_Tomato Septoria leaf spot_134_7.jpg,train\Tomato_Septoria_leaf_spot\train_Tomato Septoria leaf spot_134_7.jpg,.jpg,218083,797,798,RGB,JPEG,90ab5c772d79ca4c215c96393b3cdac9f7ee35bc41e1fa840cac65bbe9815145,True,True,True,VALID,
train,Tomato_Septoria_leaf_spot,train_Tomato Septoria leaf spot_137.jpg,train\Tomato_Septoria_leaf_spot\train_Tomato Septoria leaf spot_137.jpg,.jpg,37513,300,300,RGB,JPEG,bbc1ed0b217c44988e32144529b38126af440b3f47976a7ad2b92d1bf216b51c,True,True,True,VALID,
train,Tomato_Septoria_leaf_spot,train_Tomato Septoria leaf spot_138_1.jpg,train\Tomato_Septoria_leaf_spot\train_Tomato Septoria leaf spot_138_1.jpg,.jpg,52979,300,300,RGB,JPEG,fba093bafa52f56488516ffbd31895a20da1a3d8f5e722a5664b59c8274b3593,True,True,True,VALID,
train,Tomato_Septoria_leaf_spot,train_Tomato Septoria leaf spot_138_2.jpg,train\Tomato_Septoria_leaf_spot\train_Tomato Septoria leaf spot_138_2.jpg,.jpg,49075,300,300,RGB,JPEG,e4104391fa6b40017b3d65473a1fe6168e1630e2552abd3dad420035a3c0d0d2,True,True,True,VALID,
train,Tomato_Septoria_leaf_spot,train_Tomato Septoria leaf spot_139.jpg,train\Tomato_Septoria_leaf_spot\train_Tomato Septoria leaf spot_139.jpg,.jpg,175659,600,621,RGB,JPEG,64f3fd01e1552cdb511f58f413da32fe80816e660ef09e6d344cfcc93f127238,True,True,True,VALID,
train,Tomato_Septoria_leaf_spot,train_Tomato Septoria leaf spot_14.jpg,train\Tomato_Septoria_leaf_spot\train_Tomato Septoria leaf spot_14.jpg,.jpg,73189,451,487,RGB,JPEG,1083b0e9cf7ea1475bdca65a26eb8a0b185ec38159e5230c42eff15b61a6a05a,True,True,True,VALID,
train,Tomato_Septoria_leaf_spot,train_Tomato Septoria leaf spot_140_1.jpg,train\Tomato_Septoria_leaf_spot\train_Tomato Septoria leaf spot_140_1.jpg,.jpg,74789,261,261,RGB,JPEG,5eb258f838fa20955e336fa515a9db2208da83aad195e3fe1d07d20ff65c23ec,True,True,True,VALID,
train,Tomato_Septoria_leaf_spot,train_Tomato Septoria leaf spot_140_2.jpg,train\Tomato_Septoria_leaf_spot\train_Tomato Septoria leaf spot_140_2.jpg,.jpg,69136,261,261,RGB,JPEG,8c1144b90d868d920b5c3ddc28c5b98367b39218bbbe4d939e5b2652583aa701,True,True,True,VALID,
train,Tomato_Septoria_leaf_spot,train_Tomato Septoria leaf spot_140_3.jpg,train\Tomato_Septoria_leaf_spot\train_Tomato Septoria leaf spot_140_3.jpg,.jpg,72964,260,260,RGB,JPEG,d5ddd9e5e218debb385e807bd481e5d157e7258555f7936e49215b7af8aeabf6,True,True,True,VALID,
train,Tomato_Septoria_leaf_spot,train_Tomato Septoria leaf spot_15.jpg,train\Tomato_Septoria_leaf_spot\train_Tomato Septoria leaf spot_15.jpg,.jpg,585385,1200,1600,RGB,JPEG,8018221985aa039f9d899aed3bc3012618cc1721fe6032642afaa12b87110f5c,True,True,True,VALID,
train,Tomato_Septoria_leaf_spot,train_Tomato Septoria leaf spot_16.jpg,train\Tomato_Septoria_leaf_spot\train_Tomato Septoria leaf spot_16.jpg,.jpg,381244,1200,1017,RGB,JPEG,c75c37f3f902135a83735384659e2c2ecc233f999058bafffb96a50f05c5100a,True,True,True,VALID,
train,Tomato_Septoria_leaf_spot,train_Tomato Septoria leaf spot_17.jpg,train\Tomato_Septoria_leaf_spot\train_Tomato Septoria leaf spot_17.jpg,.jpg,228538,661,600,RGB,JPEG,00d966646740b9523696c9c18f0af1219fb266180bfc6807b9b8392b84a06317,True,True,True,VALID,
train,Tomato_Septoria_leaf_spot,train_Tomato Septoria leaf spot_18.jpg,train\Tomato_Septoria_leaf_spot\train_Tomato Septoria leaf spot_18.jpg,.jpg,40337,390,231,RGB,JPEG,b62dde18182b1154cb86abf4a601d8ff4f86a0e3557c339995328c4d2c77bbfe,True,True,True,VALID,
train,Tomato_Septoria_leaf_spot,train_Tomato Septoria leaf spot_2.jpg,train\Tomato_Septoria_leaf_spot\train_Tomato Septoria leaf spot_2.jpg,.jpg,88017,369,369,RGB,JPEG,fd2ac83a222ecf021307759086f170d9dc24b495e2dfe6ca886b2f0cabee42c5,True,True,True,VALID,
train,Tomato_Septoria_leaf_spot,train_Tomato Septoria leaf spot_20.jpg,train\Tomato_Septoria_leaf_spot\train_Tomato Septoria leaf spot_20.jpg,.jpg,14032,350,260,RGB,JPEG,e23a29c94b58aac28e92f57f95eb6f53e99c874323cb2b90ebd327085721574e,True,True,True,VALID,
train,Tomato_Septoria_leaf_spot,train_Tomato Septoria leaf spot_21.jpg,train\Tomato_Septoria_leaf_spot\train_Tomato Septoria leaf spot_21.jpg,.jpg,69799,800,600,RGB,JPEG,e1f6af6a0bea097bf8c35931904c8def0b9c20305e57df6ea432223a31108095,True,True,True,VALID,
train,Tomato_Septoria_leaf_spot,train_Tomato Septoria leaf spot_22.jpg,train\Tomato_Septoria_leaf_spot\train_Tomato Septoria leaf spot_22.jpg,.jpg,237591,898,1600,RGB,JPEG,3503ea91ae5be3ef0c70f9cfb8b4cb0a585ffd8497fdba7be3a2334a3cbb2025,True,True,True,VALID,
train,Tomato_Septoria_leaf_spot,train_Tomato Septoria leaf spot_23.jpg,train\Tomato_Septoria_leaf_spot\train_Tomato Septoria leaf spot_23.jpg,.jpg,299176,1280,960,RGB,JPEG,be07cf2488183e3b3d9d65acaf25482f69ddcd5aa49201975902c043779c8883,True,True,True,VALID,
train,Tomato_Septoria_leaf_spot,train_Tomato Septoria leaf spot_24.jpg,train\Tomato_Septoria_leaf_spot\train_Tomato Septoria leaf spot_24.jpg,.jpg,83546,1000,667,RGB,JPEG,d87fd430a16f2eb4521f1aab4345a3dd9f37d634a3dee04d9e2c89e900402cb3,True,True,True,VALID,
train,Tomato_Septoria_leaf_spot,train_Tomato Septoria leaf spot_25.jpg,train\Tomato_Septoria_leaf_spot\train_Tomato Septoria leaf spot_25.jpg,.jpg,82656,350,406,RGB,JPEG,fc1dd18fde4b5e52b40149547a94149c8248fe5d4735ad212ba5604a11953ac9,True,True,True,VALID,
train,Tomato_Septoria_leaf_spot,train_Tomato Septoria leaf spot_26.jpg,train\Tomato_Septoria_leaf_spot\train_Tomato Septoria leaf spot_26.jpg,.jpg,35223,425,424,RGB,JPEG,0a6432ca76944dc5fa8c7dd644914dd64b05a776131a27f5d9960c53ea97861a,True,True,True,VALID,
train,Tomato_Septoria_leaf_spot,train_Tomato Septoria leaf spot_27.jpg,train\Tomato_Septoria_leaf_spot\train_Tomato Septoria leaf spot_27.jpg,.jpg,191119,900,598,RGB,JPEG,7f061bfb7c8595d299768535fe9823c732ff536fcab1408b30c04fdd42477f91,True,True,True,VALID,
train,Tomato_Septoria_leaf_spot,train_Tomato Septoria leaf spot_28.jpg,train\Tomato_Septoria_leaf_spot\train_Tomato Septoria leaf spot_28.jpg,.jpg,10339,257,196,RGB,JPEG,85b702cb6875f9eb76b00332ac5205d46056302b38618912090b3952a82f8779,True,True,True,VALID,
train,Tomato_Septoria_leaf_spot,train_Tomato Septoria leaf spot_29.jpg,train\Tomato_Septoria_leaf_spot\train_Tomato Septoria leaf spot_29.jpg,.jpg,12478,198,143,RGB,JPEG,25d74b6b33d681dde40ecc404b655510b1c2dc763006d90fa8996dd8be2c7afe,True,True,True,VALID,
train,Tomato_Septoria_leaf_spot,train_Tomato Septoria leaf spot_3.jpg,train\Tomato_Septoria_leaf_spot\train_Tomato Septoria leaf spot_3.jpg,.jpg,119573,562,363,RGB,JPEG,a993f6dd6a40c5b1c83ffd08cd9ebd3375046698775efaafc539a5decc12e99e,True,True,True,VALID,
train,Tomato_Septoria_leaf_spot,train_Tomato Septoria leaf spot_30.jpg,train\Tomato_Septoria_leaf_spot\train_Tomato Septoria leaf spot_30.jpg,.jpg,15278,300,200,RGB,JPEG,c2df9ef9cc05534ad4855678f62bfe9d5312aa9dc0e53c0c5e8f5b13f69ab713,True,True,True,VALID,
train,Tomato_Septoria_leaf_spot,train_Tomato Septoria leaf spot_31.jpg,train\Tomato_Septoria_leaf_spot\train_Tomato Septoria leaf spot_31.jpg,.jpg,12427,143,300,RGB,JPEG,bfbb800e869c5fd99f08eba866fe7fd88264751038ca736e2208972dc31a8808,True,True,True,VALID,
train,Tomato_Septoria_leaf_spot,train_Tomato Septoria leaf spot_32.jpg,train\Tomato_Septoria_leaf_spot\train_Tomato Septoria leaf spot_32.jpg,.jpg,86081,600,367,RGB,JPEG,77aa542226cc8a1d56ad3107ecdeb16a3fa38936c943ea2c14d4ca69672e53dc,True,True,True,VALID,
train,Tomato_Septoria_leaf_spot,train_Tomato Septoria leaf spot_33.jpg,train\Tomato_Septoria_leaf_spot\train_Tomato Septoria leaf spot_33.jpg,.jpg,65375,300,400,RGB,JPEG,5de483b529c1b8edb4399db92e531f16b1c82f8f7f204ec6afcafcdd0b066fe5,True,True,True,VALID,
train,Tomato_Septoria_leaf_spot,train_Tomato Septoria leaf spot_34.jpg,train\Tomato_Septoria_leaf_spot\train_Tomato Septoria leaf spot_34.jpg,.jpg,45075,160,200,RGB,JPEG,094fcb904432cbf854ac6691409fee5591aade7d7434112ba823e09ff2c59759,True,True,True,VALID,
train,Tomato_Septoria_leaf_spot,train_Tomato Septoria leaf spot_35.jpg,train\Tomato_Septoria_leaf_spot\train_Tomato Septoria leaf spot_35.jpg,.jpg,22247,300,400,RGB,JPEG,2ccdc340d00f74233634705a3f0dee93c353bc9fbba6bedf43f977abdfb4b436,True,True,True,VALID,
train,Tomato_Septoria_leaf_spot,train_Tomato Septoria leaf spot_36.jpg,train\Tomato_Septoria_leaf_spot\train_Tomato Septoria leaf spot_36.jpg,.jpg,20815,461,346,RGB,JPEG,2ab4760580398c3294a11039a7c21a73b6c2becef277e18d2e630a48da5f431b,True,True,True,VALID,
train,Tomato_Septoria_leaf_spot,train_Tomato Septoria leaf spot_37.jpg,train\Tomato_Septoria_leaf_spot\train_Tomato Septoria leaf spot_37.jpg,.jpg,20901,400,267,RGB,JPEG,fce1bfc413bec680efb6f36a57ef8ceb673c09a716b1ffbb26d55dcda2a1b0a2,True,True,True,VALID,
train,Tomato_Septoria_leaf_spot,train_Tomato Septoria leaf spot_38.jpg,train\Tomato_Septoria_leaf_spot\train_Tomato Septoria leaf spot_38.jpg,.jpg,62479,470,272,RGB,JPEG,bfd483c300e69c69308c2ac279c31e97002aa8dada79c8a19fbfd5b9a8eb6a38,True,True,True,VALID,
train,Tomato_Septoria_leaf_spot,train_Tomato Septoria leaf spot_39.jpg,train\Tomato_Septoria_leaf_spot\train_Tomato Septoria leaf spot_39.jpg,.jpg,164317,529,272,RGB,JPEG,3e102f6598c724fbafd3cb5e2ce98d93dd7cc6a5df2901d3b17bd5fe8f2552f7,True,True,True,VALID,
train,Tomato_Septoria_leaf_spot,train_Tomato Septoria leaf spot_4.jpg,train\Tomato_Septoria_leaf_spot\train_Tomato Septoria leaf spot_4.jpg,.jpg,80299,651,619,RGB,JPEG,400c86fb37df6aac292264d32dfaa2fd033daeb9016bf45cdb9ad33458b8b753,True,True,True,VALID,
train,Tomato_Septoria_leaf_spot,train_Tomato Septoria leaf spot_40.jpg,train\Tomato_Septoria_leaf_spot\train_Tomato Septoria leaf spot_40.jpg,.jpg,3218431,2304,3072,RGB,JPEG,5a55c2e3d902ce5f9f89d1c1918e5bea818e5d8aaf3b8631c4174d8beff6fa4f,True,True,True,VALID,
train,Tomato_Septoria_leaf_spot,train_Tomato Septoria leaf spot_41.jpg,train\Tomato_Septoria_leaf_spot\train_Tomato Septoria leaf spot_41.jpg,.jpg,9503,166,137,RGB,JPEG,311f28f1f5e8fef327ea3c52051efd8266a3f97a16ab06575bef74469da8f2b4,True,True,True,VALID,
train,Tomato_Septoria_leaf_spot,train_Tomato Septoria leaf spot_43.jpg,train\Tomato_Septoria_leaf_spot\train_Tomato Septoria leaf spot_43.jpg,.jpg,230574,612,632,RGB,JPEG,3fec47c7624c0ffca46f22098a1667ddbc92cf8c161420cc08f3893167dda916,True,True,True,VALID,
train,Tomato_Septoria_leaf_spot,train_Tomato Septoria leaf spot_44.jpg,train\Tomato_Septoria_leaf_spot\train_Tomato Septoria leaf spot_44.jpg,.jpg,152704,427,333,RGB,JPEG,db022ab50904d6d78340fd7591980d8c51562f5d261a1eb78dd79aade2d289f2,True,True,True,VALID,
train,Tomato_Septoria_leaf_spot,train_Tomato Septoria leaf spot_46.jpg,train\Tomato_Septoria_leaf_spot\train_Tomato Septoria leaf spot_46.jpg,.jpg,215689,600,710,RGB,JPEG,26acd61ff81a4d4d8903ab8d654a33638452c4dfa246503edf192a7a9fa5df8d,True,True,True,VALID,
train,Tomato_Septoria_leaf_spot,train_Tomato Septoria leaf spot_47.jpg,train\Tomato_Septoria_leaf_spot\train_Tomato Septoria leaf spot_47.jpg,.jpg,396512,1398,1200,RGB,JPEG,2f194d4fe7ac89b3ce79b198aae50765420be2823967322d246e105b302bfd65,True,True,True,VALID,
train,Tomato_Septoria_leaf_spot,train_Tomato Septoria leaf spot_48.jpg,train\Tomato_Septoria_leaf_spot\train_Tomato Septoria leaf spot_48.jpg,.jpg,96793,486,486,RGB,JPEG,757c6b9748a359da56352e20cbcd7cda87773f72598a1c98e747b9c4cb6b826a,True,True,True,VALID,
train,Tomato_Septoria_leaf_spot,train_Tomato Septoria leaf spot_49.jpg,train\Tomato_Septoria_leaf_spot\train_Tomato Septoria leaf spot_49.jpg,.jpg,156016,540,272,RGB,JPEG,b832d5f2e856d0d358e8dc62b795a50e7726403fca8ed921a80a23e8f91d2c9d,True,True,True,VALID,
train,Tomato_Septoria_leaf_spot,train_Tomato Septoria leaf spot_5.jpg,train\Tomato_Septoria_leaf_spot\train_Tomato Septoria leaf spot_5.jpg,.jpg,408072,1497,1152,RGB,JPEG,94dddabc3c29835b9e2be96cf6a12440606c98ffa45aeb890369cd2434f6c287,True,True,True,VALID,
train,Tomato_Septoria_leaf_spot,train_Tomato Septoria leaf spot_50.jpg,train\Tomato_Septoria_leaf_spot\train_Tomato Septoria leaf spot_50.jpg,.jpg,303505,1200,900,RGB,JPEG,d709e378ca9bebb0492478c3648dd4675734ffbf06ccf40b8a5c39d9cecaab9a,True,True,True,VALID,
train,Tomato_Septoria_leaf_spot,train_Tomato Septoria leaf spot_52.jpg,train\Tomato_Septoria_leaf_spot\train_Tomato Septoria leaf spot_52.jpg,.jpg,36249,500,333,RGB,JPEG,b9edb6c3261c549c1464a7e0fdd17d788df2f35ddea9cfdc53ca35e5cf4b77cb,True,True,True,VALID,
train,Tomato_Septoria_leaf_spot,train_Tomato Septoria leaf spot_53.jpg,train\Tomato_Septoria_leaf_spot\train_Tomato Septoria leaf spot_53.jpg,.jpg,60276,450,320,RGB,JPEG,1aab13079b63ee6f34a5d5a66299f2f5e945d1c9fae62c73e91b04558f2b6d12,True,True,True,VALID,
train,Tomato_Septoria_leaf_spot,train_Tomato Septoria leaf spot_54.jpg,train\Tomato_Septoria_leaf_spot\train_Tomato Septoria leaf spot_54.jpg,.jpg,2833976,2400,2205,RGB,JPEG,6777b30efc94f2146669dac0f018912297da34cb0f8ecdcdf09655cdfe8aff3b,True,True,True,VALID,
train,Tomato_Septoria_leaf_spot,train_Tomato Septoria leaf spot_55.jpg,train\Tomato_Septoria_leaf_spot\train_Tomato Septoria leaf spot_55.jpg,.jpg,85803,300,300,RGB,JPEG,9338c8b6dc6cc536e345651c17fb42edd947076b4373069cc83312335db8d02b,True,True,True,VALID,
train,Tomato_Septoria_leaf_spot,train_Tomato Septoria leaf spot_56.jpg,train\Tomato_Septoria_leaf_spot\train_Tomato Septoria leaf spot_56.jpg,.jpg,22734,400,266,RGB,JPEG,43ce6333bcf08abd6f0e4a868ba76bd5fdcd3630e17fbd604affbde0501456e0,True,True,True,VALID,
train,Tomato_Septoria_leaf_spot,train_Tomato Septoria leaf spot_57.jpg,train\Tomato_Septoria_leaf_spot\train_Tomato Septoria leaf spot_57.jpg,.jpg,565372,686,974,RGB,JPEG,34ca90cc7dc58649aab157c2fbd62cc813f466bd3466a02f02f6d7797da6c4ab,True,True,True,VALID,
train,Tomato_Septoria_leaf_spot,train_Tomato Septoria leaf spot_58.jpg,train\Tomato_Septoria_leaf_spot\train_Tomato Septoria leaf spot_58.jpg,.jpg,189111,355,240,RGBA,PNG,3b380dcb84fff7ab23c6f1e9787ada18367e6fdeb5cd0fb2087cff6b1cdd08fb,True,True,True,VALID,
train,Tomato_Septoria_leaf_spot,train_Tomato Septoria leaf spot_59.jpg,train\Tomato_Septoria_leaf_spot\train_Tomato Septoria leaf spot_59.jpg,.jpg,64437,384,384,RGB,JPEG,f9ee235ed8a9530f49883be0692f79ea02b588ac8dbb695b70dd35c7239b55df,True,True,True,VALID,
train,Tomato_Septoria_leaf_spot,train_Tomato Septoria leaf spot_5_1.jpg,train\Tomato_Septoria_leaf_spot\train_Tomato Septoria leaf spot_5_1.jpg,.jpg,107192,567,567,RGB,JPEG,946e872bef9694057fe12de65e938007593a7b12ff106e5f183fed00dd661cc3,True,True,True,VALID,
train,Tomato_Septoria_leaf_spot,train_Tomato Septoria leaf spot_5_2.jpg,train\Tomato_Septoria_leaf_spot\train_Tomato Septoria leaf spot_5_2.jpg,.jpg,72276,447,447,RGB,JPEG,1a89dc5b892f9788c1ed3cf782f79d9bde92db9bd11aca6225c31ee86efd9d38,True,True,True,VALID,
train,Tomato_Septoria_leaf_spot,train_Tomato Septoria leaf spot_6.jpg,train\Tomato_Septoria_leaf_spot\train_Tomato Septoria leaf spot_6.jpg,.jpg,56507,400,302,RGB,JPEG,d9970657c1755a2ff6803e6f238a1a9a3d3ec835eda621404e22cff9ab8b153b,True,True,True,VALID,
train,Tomato_Septoria_leaf_spot,train_Tomato Septoria leaf spot_60.jpg,train\Tomato_Septoria_leaf_spot\train_Tomato Septoria leaf spot_60.jpg,.jpg,82456,551,448,RGB,JPEG,331176d1329feaccfcd908ca41c9a92108621112b8f67d98dddce98d8271b797,True,True,True,VALID,
train,Tomato_Septoria_leaf_spot,train_Tomato Septoria leaf spot_61.jpg,train\Tomato_Septoria_leaf_spot\train_Tomato Septoria leaf spot_61.jpg,.jpg,143343,643,643,RGB,JPEG,e36d3013b1c74e5fb0ed07b07607c1264881e19b5202e33f14d27ebed8a72562,True,True,True,VALID,
