image_path,class,red_mean,green_mean,blue_mean,red_std,green_std,blue_std
D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_mosaic_virus\ee1d7f40-d80c-4cac-9cd3-1a687431496e___PSU_CG 2282.JPG,Tomato__Tomato_mosaic_virus,126.89714050292969,124.76235961914062,116.99736022949219,45.6890869140625,33.68296432495117,52.589725494384766
D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\eb2537b2-d6fa-4c70-b919-f90bbe2c65f2___RS_Erly.B 7605.JPG,Tomato_Early_blight,116.91984558105469,120.40861511230469,103.74176025390625,25.878366470336914,25.560091018676758,37.66098403930664
D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\4fca9231-addd-45fc-a66d-0b98428c0dff___UF.GRC_YLCV_Lab 02352.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,118.15840148925781,134.23712158203125,83.33149719238281,29.58562660217285,33.48634719848633,40.619468688964844
D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\08b0de32-ab59-46cc-81e2-cef690a3e2b7___YLCV_GCREC 2401.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,95.63601684570312,112.37939453125,78.11248779296875,51.375450134277344,37.47121047973633,55.6048469543457
D:\Tomato_Disease_Research\plantvillage\Tomato_Septoria_leaf_spot\abd969f8-a573-4b5d-b5f2-32f33e6b1374___JR_Sept.L.S 8559.JPG,Tomato_Septoria_leaf_spot,123.87930297851562,117.59970092773438,106.15721130371094,52.397159576416016,44.26951599121094,56.275672912597656
D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\ea0c20e8-ad9f-48a0-830c-280dbeeed370___GHLB_PS Leaf 48.1 Day 18.jpg,Tomato_Late_blight,22.747238159179688,29.92724609375,17.27838134765625,52.57103729248047,63.94232940673828,43.9077262878418
D:\Tomato_Disease_Research\plantvillage\Tomato__Target_Spot\87489e27-68d4-476b-810e-c1647cf696c5___Com.G_TgS_FL 0022.JPG,Tomato__Target_Spot,113.60078430175781,112.95663452148438,107.26441955566406,44.45044708251953,32.89577865600586,41.73198699951172
D:\Tomato_Disease_Research\plantvillage\Tomato_Septoria_leaf_spot\17c253ff-3f0e-4fb3-8ced-00b6ec6dc731___JR_Sept.L.S 2546.JPG,Tomato_Septoria_leaf_spot,117.10673522949219,122.53736877441406,124.02165222167969,57.55962371826172,51.85124588012695,66.8932876586914
D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\b48b9ce8-56ae-4ada-b90d-148b253d8a74___GH_HL Leaf 184.JPG,Tomato_healthy,101.45045471191406,109.18896484375,96.07258605957031,25.529542922973633,26.942825317382812,25.92377471923828
D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\19de5bae-f8a3-467b-a0f8-11a6b42b271f___YLCV_GCREC 2477.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,84.56893920898438,95.28648376464844,76.21797180175781,47.17164611816406,33.890079498291016,48.40242004394531
D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\466832f0-bff9-4766-a597-dc89880a7b4a___RS_HL 0111.JPG,Tomato_healthy,116.17759704589844,119.09475708007812,111.80105590820312,48.53599548339844,46.44721984863281,53.176124572753906
D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\a658a5b1-c587-4757-81a8-a299b0944616___GCREC_Bact.Sp 6019.JPG,Tomato_Bacterial_spot,94.90089416503906,100.12355041503906,94.61575317382812,48.257659912109375,36.769412994384766,41.82234191894531
D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\a261cf1c-0bf5-4dec-b796-5dfe2ab0ee1b___GH_HL Leaf 322.JPG,Tomato_healthy,127.41361999511719,140.3199920654297,123.96832275390625,24.351604461669922,21.365764617919922,25.702360153198242
D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\efe6c986-b85c-40f1-8cb5-345acbb36b71___RS_HL 0579.JPG,Tomato_healthy,119.58847045898438,119.50704956054688,110.48233032226562,49.28291320800781,46.736392974853516,52.501319885253906
D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\42925d12-5478-4773-acdd-88b8361f8bb9___RS_Late.B 5458.JPG,Tomato_Late_blight,98.73367309570312,91.0299072265625,79.54177856445312,52.921974182128906,51.20631408691406,55.33903121948242
D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\8328f7fb-5929-4920-921a-ae9a24db66c2___RS_HL 0597.JPG,Tomato_healthy,116.43629455566406,114.21061706542969,105.94132995605469,46.89166259765625,45.127681732177734,52.81348419189453
D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\37081fee-4a04-4134-99d9-f9ac3801ad47___GH_HL Leaf 201.1.JPG,Tomato_healthy,106.78721618652344,118.10662841796875,107.06515502929688,26.6069393157959,22.55420684814453,29.331939697265625
D:\Tomato_Disease_Research\plantvillage\Tomato__Target_Spot\fac15e88-8950-4637-9bdc-26bca1e3ae8e___Com.G_TgS_FL 8169.JPG,Tomato__Target_Spot,129.37457275390625,131.05828857421875,123.81974792480469,58.24878692626953,49.036842346191406,64.07963562011719
D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\fae08468-fe96-4604-9b86-bfe4c4f06999___RS_Erly.B 9530.JPG,Tomato_Early_blight,90.00459289550781,101.14439392089844,92.69444274902344,50.435882568359375,43.57096481323242,52.93996810913086
D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\84397079-5839-431e-97d1-9dfc144f1fff___UF.GRC_BS_Lab Leaf 0486.JPG,Tomato_Bacterial_spot,112.7008056640625,118.75303649902344,101.02394104003906,33.8369255065918,33.54680252075195,36.84616470336914
D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\fda63621-b0eb-4938-8ec4-8afffc81ddd6___GH_HL Leaf 268.JPG,Tomato_healthy,105.48477172851562,116.42744445800781,101.22825622558594,22.269166946411133,26.129201889038086,23.378629684448242
D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\03707c27-7f95-4f19-a173-1c0c74653fdf___GCREC_Bact.Sp 3046.JPG,Tomato_Bacterial_spot,102.39439392089844,108.51904296875,100.24215698242188,45.562828063964844,31.685213088989258,41.07902145385742
D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\86b41dc9-deac-46d3-af8a-732b553d4e32___UF.GRC_YLCV_Lab 01814.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,129.9951171875,146.1841583251953,90.88595581054688,39.19411849975586,40.96877670288086,51.16594314575195
D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\38b7f839-7d01-4062-a858-a64b841b7996___RS_Erly.B 7390.JPG,Tomato_Early_blight,105.88018798828125,106.17166137695312,96.45559692382812,33.25407409667969,23.022586822509766,34.464332580566406
D:\Tomato_Disease_Research\plantvillage\Tomato_Septoria_leaf_spot\6b1b7993-cac0-458a-a7d3-e807f9008083___JR_Sept.L.S 2683.JPG,Tomato_Septoria_leaf_spot,126.94010925292969,120.72068786621094,120.87030029296875,48.05835723876953,48.74479293823242,58.7649040222168
D:\Tomato_Disease_Research\plantvillage\Tomato_Septoria_leaf_spot\f7f15148-b2f9-4b26-b94c-745e0325f872___Matt.S_CG 6244.JPG,Tomato_Septoria_leaf_spot,153.6499786376953,165.02554321289062,138.8734130859375,45.02408218383789,31.088228225708008,51.27853775024414
D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\6e8def24-a55a-464e-88a3-624075de0cf1___GCREC_Bact.Sp 2952.JPG,Tomato_Bacterial_spot,111.08403015136719,115.50823974609375,99.51741027832031,36.60419845581055,26.98259735107422,38.52370834350586
D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\a6007dbc-3a2f-4c1e-9ec6-28d7d3a17f28___GHLB_PS Leaf 13 Day 8.jpg,Tomato_Late_blight,22.392501831054688,26.727981567382812,17.099807739257812,33.98931884765625,40.35078811645508,27.014890670776367
D:\Tomato_Disease_Research\plantvillage\Tomato_Septoria_leaf_spot\53f65bdf-e5cc-4e3a-a672-43ac0edc8f24___Matt.S_CG 6098.JPG,Tomato_Septoria_leaf_spot,171.34115600585938,165.75096130371094,127.58085632324219,31.26447105407715,33.737037658691406,55.326873779296875
D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\83f2a041-2db2-4240-89ae-d0c8a7b56b84___YLCV_NREC 2205.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,100.54914855957031,98.75637817382812,83.13896179199219,52.382286071777344,41.38014221191406,49.96776580810547
D:\Tomato_Disease_Research\plantvillage\Tomato_Leaf_Mold\d15e91c8-b473-472e-96b6-331a5c62392d___Crnl_L.Mold 8787.JPG,Tomato_Leaf_Mold,124.21229553222656,130.7710723876953,116.70552062988281,41.64401626586914,38.22986602783203,56.07181167602539
D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\4da52d81-c129-4638-9fb5-2b412130ed05___GCREC_Bact.Sp 3475.JPG,Tomato_Bacterial_spot,113.64280700683594,117.49989318847656,109.62376403808594,41.735992431640625,31.518726348876953,40.403961181640625
D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\147acfda-7a23-4889-9340-1a5c15aef1db___UF.GRC_YLCV_Lab 02150.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,130.97027587890625,147.77586364746094,103.57252502441406,29.043155670166016,27.611019134521484,47.922035217285156
D:\Tomato_Disease_Research\plantvillage\Tomato_Leaf_Mold\6e2b61bf-f35d-4e8a-a64c-c3cfed5db42e___Crnl_L.Mold 9008.JPG,Tomato_Leaf_Mold,104.05781555175781,122.09187316894531,138.2720184326172,28.308502197265625,28.18520736694336,45.094459533691406
D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\d84c96bc-e98b-4842-accb-65e814458631___Com.G_SpM_FL 1628.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,118.0321044921875,117.82614135742188,104.85227966308594,48.497989654541016,42.5669059753418,52.30704116821289
D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\b042ebf8-61a8-4b00-a544-0704f299e96f___GCREC_Bact.Sp 5954.JPG,Tomato_Bacterial_spot,95.56343078613281,103.05014038085938,94.79885864257812,48.064876556396484,33.972694396972656,40.92868423461914
D:\Tomato_Disease_Research\plantvillage\Tomato_Septoria_leaf_spot\9792efe3-fd2e-4b87-a613-bb65dc743745___Keller.St_CG 1873.JPG,Tomato_Septoria_leaf_spot,116.41812133789062,112.70857238769531,93.00431823730469,26.587257385253906,28.56841468811035,41.40232467651367
D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_mosaic_virus\0bf3eb4c-e2cd-4e72-8834-4fc045bd67ae___PSU_CG 2414.JPG,Tomato__Tomato_mosaic_virus,140.0662384033203,132.36985778808594,135.54855346679688,48.66891860961914,39.16151809692383,50.07050704956055
D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\dc8a9f3d-1514-4bae-b79f-02c9fd4cc6a5___Com.G_SpM_FL 8671.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,101.86878967285156,97.94718933105469,84.00895690917969,59.325538635253906,52.36191940307617,56.95729064941406
D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\5df79085-2c00-41d6-ac0f-33a831a16d89___RS_HL 9634.JPG,Tomato_healthy,119.32170104980469,122.80581665039062,125.04632568359375,43.73523712158203,42.35505676269531,51.74057388305664
D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\484250ea-cc2c-4614-bee8-7f24007e00ac___RS_Erly.B 9463.JPG,Tomato_Early_blight,101.33544921875,97.57928466796875,89.744873046875,55.43905258178711,54.215824127197266,59.4879264831543
D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\26a758e3-7804-4240-b1da-b6b6691355ca___RS_Late.B 4951.JPG,Tomato_Late_blight,110.21607971191406,108.74403381347656,90.51104736328125,61.86098098754883,49.95327377319336,58.331302642822266
D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\c7bb5d91-e90c-4ade-b142-19f2828cf3fb___Com.G_SpM_FL 1172.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,119.72259521484375,122.4041748046875,110.13516235351562,46.694026947021484,44.53181838989258,51.05599594116211
D:\Tomato_Disease_Research\plantvillage\Tomato_Septoria_leaf_spot\408d4867-5fd8-4f1e-8c93-a711a438ef6e___Matt.S_CG 6780.JPG,Tomato_Septoria_leaf_spot,176.604736328125,163.358642578125,142.4595184326172,40.63788986206055,42.732765197753906,59.08367156982422
D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\95a71e07-6e97-4dc3-a9b0-0bd21c014c20___UF.GRC_YLCV_Lab 02885.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,123.26870727539062,132.36233520507812,92.14556884765625,24.70809555053711,27.436983108520508,35.95274353027344
D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\54eb17df-c42a-472f-91ec-92784e034115___GHLB2 Leaf 8910.JPG,Tomato_Late_blight,115.84019470214844,110.66145324707031,106.24711608886719,23.442617416381836,24.908897399902344,23.412809371948242
D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\71e1329b-568e-4d56-8aec-c6d1909aa7c1___Com.G_SpM_FL 1294.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,128.44558715820312,132.48406982421875,114.60859680175781,53.8631591796875,49.6370964050293,59.93777084350586
D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\4bc9b750-ac19-4da1-88cc-bf8dd46e2272___Com.G_SpM_FL 1387.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,129.1326446533203,128.9127960205078,116.47373962402344,50.336856842041016,49.380638122558594,53.10951232910156
D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\914e1c39-d7e1-4b6e-83be-254ab705746b___GHLB2 Leaf 101.3.JPG,Tomato_Late_blight,114.06471252441406,113.14892578125,105.23101806640625,39.16061019897461,38.06105422973633,39.46355438232422
D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\5858e951-c9fd-47f8-8c01-88e7d7728e4e___YLCV_GCREC 5402.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,91.73921203613281,94.69136047363281,87.51887512207031,46.73527526855469,34.73955154418945,44.886226654052734
D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\3c8199f8-aa54-47f8-9d70-1bf6cdd2e97b___Com.G_SpM_FL 9277.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,111.05888366699219,109.5621337890625,110.44271850585938,47.3741455078125,37.999542236328125,47.99787902832031
D:\Tomato_Disease_Research\plantvillage\Tomato_Septoria_leaf_spot\971cd71b-c5da-48dc-8c7b-91280e231301___Keller.St_CG 1823.JPG,Tomato_Septoria_leaf_spot,117.26803588867188,121.32359313964844,106.02841186523438,25.805330276489258,26.087400436401367,43.247459411621094
D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\9c2ddeef-9d65-4b77-9b1d-3031d49791db___RS_Late.B 5309.JPG,Tomato_Late_blight,122.01716613769531,114.71968078613281,95.2628173828125,56.49618911743164,47.37413024902344,56.17042922973633
D:\Tomato_Disease_Research\plantvillage\Tomato__Target_Spot\5bdc79ab-ab9c-4e83-9aac-3a440127a9d8___Com.G_TgS_FL 1021.JPG,Tomato__Target_Spot,125.4932861328125,123.46865844726562,117.07865905761719,60.0577392578125,55.18503189086914,61.043575286865234
D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\11fe6fbc-a1a9-4cc4-ba85-a6864a4e9bae___GH_HL Leaf 280.JPG,Tomato_healthy,108.36831665039062,119.44903564453125,109.65773010253906,23.18360710144043,24.034603118896484,24.292591094970703
D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\7828bbde-4f60-441e-be89-6cedd12f1c1c___RS_Erly.B 7830.JPG,Tomato_Early_blight,119.00753784179688,114.10121154785156,103.78762817382812,56.08356475830078,53.25346755981445,58.15433883666992
D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\843abaaf-e144-4200-90ea-4fe6ee81e185___UF.GRC_YLCV_Lab 09608.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,67.69259643554688,81.07559204101562,44.11851501464844,25.350919723510742,26.75372886657715,30.633466720581055
D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\1d2c329f-db43-4e47-b3bc-93f84ec812cc___YLCV_NREC 2310.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,133.83229064941406,127.36590576171875,108.71876525878906,58.32005310058594,47.95287322998047,56.460166931152344
D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\ea815fb4-7c6f-4088-94d0-59609294c65e___RS_HL 9785.JPG,Tomato_healthy,115.83795166015625,119.10169982910156,121.22149658203125,54.6971321105957,54.6920051574707,61.904258728027344
D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\8e12cd71-b33d-4db0-9291-80857783c96a___UF.GRC_YLCV_Lab 01803.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,112.12834167480469,128.25259399414062,81.95533752441406,38.12269592285156,33.31547546386719,55.58748245239258
D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\58fdcd9d-1c01-4689-88a3-e307ef358f34___YLCV_GCREC 2852.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,90.42672729492188,102.37547302246094,92.15713500976562,41.59212875366211,26.297269821166992,42.331932067871094
D:\Tomato_Disease_Research\plantvillage\Tomato__Target_Spot\9ecff2bd-36a3-49fb-a71f-3690d2a315e9___Com.G_TgS_FL 0945.JPG,Tomato__Target_Spot,124.27175903320312,122.82077026367188,115.54020690917969,46.59713363647461,39.669097900390625,47.270145416259766
D:\Tomato_Disease_Research\plantvillage\Tomato_Leaf_Mold\c5dae6ba-42cf-4497-bf05-52af90c98d8a___Crnl_L.Mold 9038.JPG,Tomato_Leaf_Mold,88.40583801269531,104.690673828125,124.71739196777344,24.547426223754883,27.676437377929688,45.272056579589844
D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\75a4f049-e99c-4666-845f-7b1577dbd662___RS_HL 9955.JPG,Tomato_healthy,113.11404418945312,115.79811096191406,110.31759643554688,51.05342483520508,52.37037658691406,55.59432601928711
D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\aa5e6a40-afc1-47e5-80a3-e41fb9e5a40b___GHLB2 Leaf 9085.JPG,Tomato_Late_blight,116.08135986328125,120.93295288085938,105.08973693847656,32.055755615234375,22.184709548950195,36.29081726074219
D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\6e5b18bd-8144-40cd-ab73-56e2f6810d31___Com.G_SpM_FL 1460.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,135.46961975097656,134.98867797851562,126.55416870117188,51.67274475097656,47.70030212402344,55.716793060302734
D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\e330dc16-fdf9-4eee-8b09-88bfb5537180___RS_Erly.B 7601.JPG,Tomato_Early_blight,116.99386596679688,116.64276123046875,103.72146606445312,29.40608787536621,28.681549072265625,36.026268005371094
D:\Tomato_Disease_Research\plantvillage\Tomato_Septoria_leaf_spot\fbd92c9a-47de-431a-b3cb-fb25193b1e09___Keller.St_CG 2045.JPG,Tomato_Septoria_leaf_spot,136.05105590820312,136.67054748535156,116.07991027832031,31.698720932006836,31.320148468017578,47.625911712646484
D:\Tomato_Disease_Research\plantvillage\Tomato__Target_Spot\4f742898-78c7-4f18-b98b-937734263cbe___Com.G_TgS_FL 0884.JPG,Tomato__Target_Spot,117.97802734375,118.30792236328125,113.98573303222656,49.677085876464844,48.098304748535156,52.29617691040039
D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\715c0428-2bd8-4c35-b39d-f90e1358544b___YLCV_GCREC 2437.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,93.55081176757812,104.25569152832031,84.08052062988281,45.682945251464844,34.614994049072266,47.77310562133789
D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\45d27217-fbb3-4b74-93e7-d84f70b784f8___RS_Erly.B 7713.JPG,Tomato_Early_blight,115.14179992675781,120.47647094726562,104.16275024414062,69.2929458618164,67.81900787353516,70.58786010742188
D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\4a0a51c8-9f1a-4261-ab4d-3ede843eb7c5___YLCV_GCREC 2117.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,91.9061279296875,105.94523620605469,82.70477294921875,37.070491790771484,25.02252960205078,44.05814743041992
D:\Tomato_Disease_Research\plantvillage\Tomato_Leaf_Mold\f28805ce-de82-49bf-be6c-aa8c9c71a595___Crnl_L.Mold 8815.JPG,Tomato_Leaf_Mold,126.63560485839844,131.0778350830078,121.91036987304688,44.261138916015625,42.462860107421875,57.754188537597656
D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\fd0edb16-764c-4f1d-8425-d7f67f7564c2___UF.GRC_BS_Lab Leaf 9084.JPG,Tomato_Bacterial_spot,119.85337829589844,128.31072998046875,104.59562683105469,19.463356018066406,23.26519012451172,24.536422729492188
D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\8d786c11-5426-4af6-96a0-0c0d9ec804d7___RS_Late.B 5009.JPG,Tomato_Late_blight,119.17245483398438,109.02963256835938,95.82717895507812,58.40803909301758,52.11823272705078,57.52614974975586
D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\94e37653-feb5-4d5d-908c-f7ef3f03a774___YLCV_NREC 2906.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,102.54902648925781,100.05044555664062,82.54518127441406,44.01862335205078,35.37643051147461,45.20366287231445
D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\4e8e92ba-46f4-4e49-850b-71019f6c8640___RS_Erly.B 6346.JPG,Tomato_Early_blight,133.25437927246094,145.1121063232422,118.08592224121094,36.89664077758789,31.051767349243164,50.69938659667969
D:\Tomato_Disease_Research\plantvillage\Tomato_Leaf_Mold\d5926e32-2f9f-413f-b6b8-fe86725729d2___Crnl_L.Mold 8974.JPG,Tomato_Leaf_Mold,87.23992919921875,110.6793212890625,126.99220275878906,26.304656982421875,28.7512264251709,50.832847595214844
D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\4c92449d-2ec4-4b81-ab67-6bfe565cf83d___YLCV_GCREC 5353.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,95.83821105957031,101.45059204101562,92.90315246582031,43.10614776611328,31.23565673828125,43.872886657714844
D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\8c449fab-d56d-4d17-8a89-d334510517ab___Com.G_SpM_FL 9007.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,128.6188201904297,114.71932983398438,94.69331359863281,52.90836715698242,45.61671829223633,51.38974380493164
D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\b2a9abfe-731d-4143-a534-158a4aea4dd1___GHLB_PS Leaf 1.5 Day 13.jpg,Tomato_Late_blight,23.594329833984375,31.623687744140625,17.172515869140625,28.24978256225586,36.34585952758789,19.812389373779297
D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\a5fc8c9f-767e-4ccd-b8ab-a9c52fde7a39___Com.G_SpM_FL 1602.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,127.83596801757812,126.07981872558594,116.03607177734375,43.636802673339844,39.24124526977539,46.891883850097656
D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\a5a6aa27-9a67-486e-853d-50ccdd1d8c21___RS_HL 0170.JPG,Tomato_healthy,116.4241943359375,117.43930053710938,111.56170654296875,48.452693939208984,47.18008041381836,53.1291618347168
D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\72479a2c-c9a2-4813-b330-44499a10db1f___UF.GRC_YLCV_Lab 02496.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,118.517578125,137.25076293945312,96.55424499511719,40.81516647338867,34.49274826049805,50.10546875
D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\7049a2b8-79a8-4ec3-9d10-24c966ca9d9d___Com.G_SpM_FL 1600.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,127.75885009765625,127.64830017089844,114.18376159667969,45.417076110839844,41.39603805541992,48.45370101928711
D:\Tomato_Disease_Research\plantvillage\Tomato_Septoria_leaf_spot\699bc438-4477-447e-92a7-038662112f61___Keller.St_CG 2006.JPG,Tomato_Septoria_leaf_spot,110.05516052246094,117.50605773925781,122.08445739746094,25.088356018066406,24.694591522216797,39.657630920410156
D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\75348d38-1c41-4798-89c9-b99660d937ef___GCREC_Bact.Sp 5602.JPG,Tomato_Bacterial_spot,103.38583374023438,106.98776245117188,84.39607238769531,42.31264114379883,32.31312942504883,47.41136932373047
D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\4c24021e-90e2-4b84-89c2-c904dc8bb0b4___GCREC_Bact.Sp 5706.JPG,Tomato_Bacterial_spot,97.85554504394531,100.23239135742188,91.51231384277344,47.70671463012695,35.99207305908203,42.49633026123047
D:\Tomato_Disease_Research\plantvillage\Tomato_Leaf_Mold\f75e6248-4f29-42d7-877f-14f3024a7fd7___Crnl_L.Mold 6896.JPG,Tomato_Leaf_Mold,123.56089782714844,115.64816284179688,108.93693542480469,37.378597259521484,27.73565101623535,34.98685836791992
D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\38de266d-bb02-4dea-b3d8-9c3dcefb44c0___GCREC_Bact.Sp 3756.JPG,Tomato_Bacterial_spot,102.91880798339844,103.35481262207031,83.41609191894531,30.485498428344727,22.168380737304688,32.92935562133789
D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\3eb2dbc2-ea12-40b3-9d38-11d5bfa97af1___Com.G_SpM_FL 9316.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,128.26303100585938,125.09466552734375,111.71710205078125,45.893802642822266,40.17029571533203,53.324344635009766
D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\63612a6e-c1f1-4ae1-9741-52c28b264dfa___GH_HL Leaf 464.JPG,Tomato_healthy,108.5731201171875,125.84178161621094,108.26119995117188,21.871370315551758,20.960908889770508,23.26007843017578
D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\57dd8748-5491-4606-8d05-77f701075df4___UF.GRC_YLCV_Lab 09446.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,120.9024658203125,134.5887451171875,96.30989074707031,35.55522155761719,31.176603317260742,49.47041320800781
D:\Tomato_Disease_Research\plantvillage\Tomato_Septoria_leaf_spot\3c435f7e-e3cf-4a74-805b-b679ae96e25e___JR_Sept.L.S 2463.JPG,Tomato_Septoria_leaf_spot,116.73944091796875,118.19656372070312,120.36396789550781,37.716976165771484,33.42000198364258,50.23797607421875
