hash,image_path,class,original_group_size
f86ed3974be21d808617ca37734d2914,D:\Tomato_Disease_Research\plantvillage\Tomato__Target_Spot\9b2c3687-231d-456a-9b3a-df24481f9c12___Com.G_TgS_FL 8177.JPG,Tomato__Target_Spot,1
f86fd981b73018ebfe310ebb5277c488,D:\Tomato_Disease_Research\plantvillage\Tomato__Target_Spot\5bf7dbbf-dc6f-4793-a43d-4b678f6eef91___Com.G_TgS_FL 8096.JPG,Tomato__Target_Spot,1
f8700b26309054bafb7db461bbd2bef0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\b0a3026d-9c2e-4615-9e1a-0f14c27632bb___GCREC_Bact.Sp 5902.JPG,Tomato_Bacterial_spot,1
f87136096221ec56f8350805228f9743,D:\Tomato_Disease_Research\plantvillage\Tomato_Septoria_leaf_spot\ee279b2b-6a3c-4517-b056-8b586785cb05___JR_Sept.L.S 2668.JPG,Tomato_Septoria_leaf_spot,1
f8736fd76662031445b2928d840cacf7,D:\Tomato_Disease_Research\plantvillage\Tomato_Septoria_leaf_spot\4a2f0e3e-8769-4550-a111-7755bc2c74db___Matt.S_CG 7846.JPG,Tomato_Septoria_leaf_spot,1
f879d6bfbae4bc8b66b949d7f696d4d6,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\8638b153-2ee6-471d-9eb6-8900fb80bd38___Com.G_SpM_FL 8899.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,1
f87ac25d2f03db1a64794c8a5d2561cd,D:\Tomato_Disease_Research\plantvillage\Tomato__Target_Spot\be2eec45-119a-4902-b432-6bbd3933d204___Com.G_TgS_FL 0781.JPG,Tomato__Target_Spot,1
f87db1139f3446902876b2c04bfa2d55,D:\Tomato_Disease_Research\plantvillage\Tomato_Septoria_leaf_spot\bcb7e120-e71a-4fd2-9e89-91631c0b5dcd___Keller.St_CG 2044.JPG,Tomato_Septoria_leaf_spot,1
f87db9065d7ac294b156c5e073649965,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\d75d625f-502f-4d16-b78f-b87c2a0f10e7___GHLB2 Leaf 8535.JPG,Tomato_Late_blight,1
f8864e19d387f9a5728f8e056e31c11a,D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\2ef629c7-3366-41b5-a1b7-0e3bcb3ac28c___RS_Erly.B 9395.JPG,Tomato_Early_blight,1
f888394ac6f75c3cbce2a689c7c0940e,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\9c749114-89e9-49ee-a549-5b8bbf8da543___GHLB2 Leaf 119.JPG,Tomato_Late_blight,1
f88c526a2ff42ee745e9344213474256,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_mosaic_virus\f16eeb0f-5219-4a81-9941-351b3d9ba5fc___PSU_CG 2089.JPG,Tomato__Tomato_mosaic_virus,1
f8927942563098df451279a7e76c2e60,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\5999b12b-b580-486a-a50f-fcdf44d59b71___GCREC_Bact.Sp 6306.JPG,Tomato_Bacterial_spot,1
f8932fc2bc842624d602c76b6e5528ba,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\635bf723-5f34-42ab-a9ad-d523b31f9812___YLCV_GCREC 2826.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,1
f89d8aca466a084f01da78abc3bc6e08,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\2d5a0c64-0567-4860-9d64-be45f8ede045___YLCV_GCREC 2882.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,1
f8a2dc69092181ac34743849ac4ca05e,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_mosaic_virus\26ea2737-6f69-441b-a5da-7f68ed4e8f5e___PSU_CG 2141.JPG,Tomato__Tomato_mosaic_virus,1
f8a340a4fbc97f3eb93763ed55c879b0,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\6a549642-be42-43e7-920d-138d2f6d61b8___UF.GRC_YLCV_Lab 01325.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,1
f8a4fde0f3af31873f5b4084bcedc7af,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\f433b7ce-cddb-4f22-8b0f-2376789c45f1___GH_HL Leaf 337.JPG,Tomato_healthy,1
f8a7c1458ea64ac116ff0f60ec6b125c,D:\Tomato_Disease_Research\plantvillage\Tomato_Septoria_leaf_spot\1e8f411c-7f6b-42c0-8c84-70486b6c91d1___Keller.St_CG 1824.JPG,Tomato_Septoria_leaf_spot,1
f8aae5ca873d7ead78265189dc219d93,D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\c83d0821-505b-4270-acd7-1a5c79f671b4___RS_Erly.B 7629.JPG,Tomato_Early_blight,1
f8b0e5092c71d8916859091cc096f2b8,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\7ad747e8-af36-4128-a819-b35e55c93b56___GH_HL Leaf 489.1.JPG,Tomato_healthy,1
f8b1f1421c0dba1cce21333f3a822667,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\d6016818-1e71-4bb2-a10b-35ef305b5dfb___Com.G_SpM_FL 1396.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,1
f8b43bebe97de13fd5c143e090646c44,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\6682d50c-6d7d-418e-b775-d32dc48a7d86___YLCV_GCREC 2840.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,1
f8bbe31b34930734120c0362d8ea734f,D:\Tomato_Disease_Research\plantvillage\Tomato__Target_Spot\e752f821-9c22-4ec5-992a-088fa1c8352c___Com.G_TgS_FL 9902.JPG,Tomato__Target_Spot,1
f8bed22511798572c70fd726a0c0a454,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\56421a33-a42d-4c4f-8f68-03f458deb53f___YLCV_NREC 2072.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,1
f8c01c91f28c6c34cce63d91521dd877,D:\Tomato_Disease_Research\plantvillage\Tomato_Leaf_Mold\662d31b7-5dcb-4af1-b645-20b83610d1ee___Crnl_L.Mold 8687.JPG,Tomato_Leaf_Mold,1
f8cba937cbf0502560dc6d421100a81e,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\adeea527-67a9-4426-8b18-221fe085fe87___RS_HL 0008.JPG,Tomato_healthy,1
f8cc98a76b52d643a14607c8cdcad7bc,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\cce9e2aa-2027-474d-9c58-e733ef5bbe17___GCREC_Bact.Sp 6061.JPG,Tomato_Bacterial_spot,1
f8d838e98e8762384b49167a9b32f7a4,D:\Tomato_Disease_Research\plantvillage\Tomato_Septoria_leaf_spot\d2f97435-6763-41b9-9c83-44fb45fa4d24___Matt.S_CG 1051.JPG,Tomato_Septoria_leaf_spot,1
f8d88337e5320eb56850178dc9aa6455,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\735de814-ec86-4a2e-b523-e5d5542aff2b___YLCV_GCREC 2490.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,1
f8e642ca30abbf1cb66895b980a94a54,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\f54a5053-dca2-4460-bd8d-27be3eb1e9b4___GH_HL Leaf 495.1.JPG,Tomato_healthy,1
f8e6a70bddd801358e593c32d5910abb,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\4a3af292-7433-414b-bda0-0398a3b782fb___Com.G_SpM_FL 8953.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,1
f8e9a19b0313731b2d24a6976e5b8846,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\12159ce5-93ff-4ef3-b1ca-0bf130278818___GCREC_Bact.Sp 3565.JPG,Tomato_Bacterial_spot,1
f8f363640cb6c3c305f572ed5784e5fb,D:\Tomato_Disease_Research\plantvillage\Tomato_Leaf_Mold\909dd94b-4338-4bd2-b22b-0f222b574124___Crnl_L.Mold 8842.JPG,Tomato_Leaf_Mold,1
f8f46b2d65ca745ceee2c876751d4e9f,D:\Tomato_Disease_Research\plantvillage\Tomato_Leaf_Mold\77451675-72f4-41be-9e1f-698f7bb5d7bc___Crnl_L.Mold 7032.JPG,Tomato_Leaf_Mold,1
f8f921bd49de60fd381c45d71379050c,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_mosaic_virus\69d3740b-5aba-47e2-ae2f-46541333c3a5___PSU_CG 2420.JPG,Tomato__Tomato_mosaic_virus,1
f8fd5890b1c79ca109e6e6fd6e26b763,D:\Tomato_Disease_Research\plantvillage\Tomato__Target_Spot\7aa8db67-c148-4c40-8ccc-54fc86fdf1ab___Com.G_TgS_FL 9994.JPG,Tomato__Target_Spot,1
f8fe9fe576ad8b37f3fae9622b178264,D:\Tomato_Disease_Research\plantvillage\Tomato_Leaf_Mold\b825544a-33a3-4bf7-8568-506acca8eaf5___Crnl_L.Mold 8826.JPG,Tomato_Leaf_Mold,1
f8ff07dab43dff3634b609574b5f3971,D:\Tomato_Disease_Research\plantvillage\Tomato__Target_Spot\04889d08-6298-45d8-ab6c-0119fd1c2104___Com.G_TgS_FL 0778.JPG,Tomato__Target_Spot,1
f904ff71f02f65d096a919cf26a7e892,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_mosaic_virus\cc8059de-bae3-4ace-b6a5-f12a07fef342___PSU_CG 2410.JPG,Tomato__Tomato_mosaic_virus,1
f9072a1a6c9035857cf52c8d5f9d412f,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\1b50c39d-8e8c-4d76-be2d-9d2c43cf09a6___Com.G_SpM_FL 8793.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,1
f9081fd69c727f992693a1ceda7f3f9e,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\239c7429-bf86-4ee3-9271-74314374ba35___RS_Late.B 6616.JPG,Tomato_Late_blight,1
f90bb4e273fbd0eccd134791b13adbc8,D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\e084577f-bb13-4baf-8384-2b37eb430236___RS_Erly.B 7673.JPG,Tomato_Early_blight,1
f90e19cde6cdec544bdb00494c6b6f23,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\f7dfed71-b4a6-47ab-b61f-1b5326ec3821___Com.G_SpM_FL 8700.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,1
f9118e5699b31db424ac192999982128,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\f17dd662-f947-4892-9136-56dbe0feaca2___RS_HL 0503.JPG,Tomato_healthy,1
f912340e0cb0fe0865c1001daf1d5419,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\f8837b91-daf0-458c-b997-02839c828d99___GCREC_Bact.Sp 3248.JPG,Tomato_Bacterial_spot,1
f91e46d2570657f2aa4dc82757ef82ef,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\c7b8365c-bb15-4afb-84e2-6b85f0f9cef5___GCREC_Bact.Sp 6245.JPG,Tomato_Bacterial_spot,1
f9274f5551b2ce17df66fd8037caee10,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\8c5fa2c2-8748-4798-a8b8-bbe0b3409cb9___UF.GRC_YLCV_Lab 03176.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,1
f9289b671cdd82b55a180d15396dbea9,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\21d82d98-597b-4fba-83e4-e14a53e498a9___YLCV_GCREC 2512.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,1
f92a1632095a9a695b51ba5beb1ae18c,D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\4ee9cff7-9693-4d51-821b-da31e5df240c___RS_Erly.B 7427.JPG,Tomato_Early_blight,1
f92b6eaf788af39bf72b6bc898c2372e,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\95ced5b1-cefb-4f18-ba79-d7e2cc32c3a3___RS_Late.B 4901.JPG,Tomato_Late_blight,1
f9341a3dc85f12ee19acc2b4a7d6df94,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\5baabb99-9a77-4b9d-b298-b39042a935d3___Com.G_SpM_FL 1397.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,1
f93469dac86c8e875a4d569488da966a,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\9aaf4a7d-12ac-457a-a18c-1f7ea13065de___RS_Late.B 5179.JPG,Tomato_Late_blight,1
f93ab79bd12d5b0a0f3aa3707e353e63,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_mosaic_virus\67c65196-795d-4df0-bbd8-0c18af1028c1___PSU_CG 2387.JPG,Tomato__Tomato_mosaic_virus,1
f93fde018d942af44c74d15acd43822b,D:\Tomato_Disease_Research\plantvillage\Tomato_Leaf_Mold\1b35b99c-c7c0-4f2c-975e-148e4b6e18b3___Crnl_L.Mold 8820.JPG,Tomato_Leaf_Mold,1
f940067de64e74a957c15abb51aec02a,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\1eec6973-96db-4d9b-9718-2245c0c2d851___YLCV_GCREC 5146.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,1
f9419fd36e6a3d2656f97f863a5f07f0,D:\Tomato_Disease_Research\plantvillage\Tomato_Leaf_Mold\53583056-c427-4687-b89f-e0507471c8b2___Crnl_L.Mold 9077.JPG,Tomato_Leaf_Mold,1
f945fd1f1f85124ed4a2e3ff23528c6a,D:\Tomato_Disease_Research\plantvillage\Tomato__Target_Spot\e90c87fc-7b4d-45a0-9934-51a8d91317f1___Com.G_TgS_FL 8384.JPG,Tomato__Target_Spot,1
f94820fdcb077542b975db80b499780b,D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\8485290f-ef3b-4011-8ff1-02060013a722___RS_Erly.B 7703.JPG,Tomato_Early_blight,1
f949c21b4db9b5a6a2b5b3fe8489405a,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\9bba8874-aadd-4b80-8e5c-dea2e4b6457d___Com.G_SpM_FL 1517.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,1
f94bf7ffb1d698e4593819c77d03a282,D:\Tomato_Disease_Research\plantvillage\Tomato__Target_Spot\252b0f54-737e-4622-960c-2196803b6a00___Com.G_TgS_FL 0974.JPG,Tomato__Target_Spot,1
f95529a21df43945719d55eb0e9657dd,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\31549f17-8b3c-4a16-9775-d3c50db39fb8___GCREC_Bact.Sp 5968.JPG,Tomato_Bacterial_spot,1
f9605b43c73e2cd5b7ef9e7137fad531,D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\c66ca8bd-a004-4efb-a66c-3be5168aaaca___RS_Erly.B 7826.JPG,Tomato_Early_blight,1
f960675e55ecd5d295be5edb7d061738,D:\Tomato_Disease_Research\plantvillage\Tomato_Septoria_leaf_spot\0751d5c2-c59a-4c96-b348-2a9d3c8c8333___Matt.S_CG 6845.JPG,Tomato_Septoria_leaf_spot,1
f9671ad3f038545ecbbb7fae3be154c0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\6a16f6d3-b936-45d6-b916-520f1031f590___Com.G_SpM_FL 8512.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,1
f96812c482a6cf1a1eab921a8ff3cb8e,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\074c64b5-426e-400b-9895-4f23794880b7___YLCV_NREC 2734.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,1
f96a69722040bb91ec12cb849f1d138c,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\26df0b3a-ed4f-4f41-a016-942e76039753___UF.GRC_YLCV_Lab 09555.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,1
f96e800b8c945fd68693eaa66b2eb12e,D:\Tomato_Disease_Research\plantvillage\Tomato_Leaf_Mold\774d3b86-63a3-46a7-9355-9aa512d70e19___Crnl_L.Mold 8914.JPG,Tomato_Leaf_Mold,1
f9752a0f081512301e47ac3ba12d03e1,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\ec658169-804d-46eb-b014-30a3ce6abdb6___GHLB2 Leaf 8899.JPG,Tomato_Late_blight,1
f9794ff6437e5bb86eed5be85251745e,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\d42b50b2-4178-4b79-8d97-309587703ae0___GCREC_Bact.Sp 5756.JPG,Tomato_Bacterial_spot,1
f97eb18b3b319097af0c8982804c8f5a,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\dfca025b-a6d9-431a-977e-4bd174daa3a1___GCREC_Bact.Sp 5948.JPG,Tomato_Bacterial_spot,1
f9820a4a68a5a8dae14d8e09ca8c2fb5,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\c1413079-dfb4-41c5-b129-bc5b6b419e0e___RS_HL 0133.JPG,Tomato_healthy,1
f982e58d264cad852cea9074b5252deb,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\d41e126d-fc0d-4224-96e0-2d5ae074e4ac___RS_HL 9933.JPG,Tomato_healthy,1
f984d96ee2b56bc243eb3184c001debb,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\24530696-e0ee-400a-8860-b79a6f9bd282___YLCV_NREC 2069.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,1
f98e4c20420779b38b9eceb2642eac8a,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\4024f51d-f79c-44dc-8ab9-61adf6005644___Com.G_SpM_FL 1248.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,1
f993fb6497309f0cbd39925daac4e11b,D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\1c9e0f1a-7314-449c-9482-9059684ac82d___RS_Erly.B 7840.JPG,Tomato_Early_blight,1
f99c72a7c7fa1552fbf2400935bbff1b,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\8f8a9761-5871-48ab-a620-723d0e2312f6___GCREC_Bact.Sp 5596.JPG,Tomato_Bacterial_spot,1
f99d1045d68980cb727b0080fe642293,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\f34c4c14-fa28-4761-aeb3-7d00fa139bef___Com.G_SpM_FL 8481.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,1
f9a0509b0e23eaa52fe471c636587c1d,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\6b68a1c0-31aa-49f9-b69c-55e96bebcc8b___GHLB Leaf 8.2 Day 13.JPG,Tomato_Late_blight,1
f9a2d91fb15e8371260c696e24f2f828,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\0eeb4776-110d-4100-8c88-26a64eb05b22___GCREC_Bact.Sp 6101.JPG,Tomato_Bacterial_spot,1
f9a5f8c9e82b1109388c596fde7f4b1f,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\a4a85f99-e178-4f06-83ba-230048d3446e___GHLB2 Leaf 162.2.JPG,Tomato_Late_blight,1
f9a849e21b95373af7383d1e29b02ba9,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\5125393a-d835-478f-acf2-d40bfa421d5b___UF.GRC_BS_Lab Leaf 0458.JPG,Tomato_Bacterial_spot,1
f9a9d196d879af047f69607f97964e52,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\06e43f45-f56b-4979-b4a3-10eafeaddf3e___Com.G_SpM_FL 9534.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,1
f9b5043d4bd6fa534ba77f8014ae98a9,D:\Tomato_Disease_Research\plantvillage\Tomato__Target_Spot\b6e3ad53-ec65-434d-a012-82b0961f6b8a___Com.G_TgS_FL 1041.JPG,Tomato__Target_Spot,1
f9b661ad3b540ae115e9cc95def599a6,D:\Tomato_Disease_Research\plantvillage\Tomato_Septoria_leaf_spot\a90aa234-3af2-4fe7-b8eb-415427e16700___Matt.S_CG 2484.JPG,Tomato_Septoria_leaf_spot,1
f9b7662c05e623d19cd74ac554ceb050,D:\Tomato_Disease_Research\plantvillage\Tomato_Septoria_leaf_spot\b9e8cc21-e046-44a4-a393-a6c2190cc022___JR_Sept.L.S 2511.JPG,Tomato_Septoria_leaf_spot,1
f9b76687424e37786acd3110719045c2,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\2df37e4f-7960-42a2-8b23-c8d9bde0d5b0___YLCV_NREC 2813.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,1
f9bc1668a8fd2b630d44f7f59beb1cc1,D:\Tomato_Disease_Research\plantvillage\Tomato__Target_Spot\01f0e0cb-83a7-4190-9645-bd06b70c8d65___Com.G_TgS_FL 8318.JPG,Tomato__Target_Spot,1
f9c0d409c25bc9790ad9bf0ac9a1695e,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\7d22770e-75df-4e28-99e7-6a85fbe7b3c1___YLCV_GCREC 5413.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,1
f9c424f7f416da01b05f9ebcd6eb5ebf,D:\Tomato_Disease_Research\plantvillage\Tomato_Septoria_leaf_spot\b7eb3cc5-5960-4751-9722-56d41c5e7042___Matt.S_CG 7830.JPG,Tomato_Septoria_leaf_spot,1
f9c9133eb53c40870e3945e5bceecef0,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\7e2d95d8-61e7-4b3f-8425-a6bfd53e8490___UF.GRC_BS_Lab Leaf 0402.JPG,Tomato_Bacterial_spot,1
f9d11f74f5ce136b009d60ea0fd8b0d5,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\782fdcff-07d9-4488-809e-f5af7d55b908___Com.G_SpM_FL 9483.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,1
f9d1a48c6c0b2bbf4d51737cddd9e3af,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\820cdb82-b90d-4909-ad84-273bf8d1b2fb___Com.G_SpM_FL 8842.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,1
f9d3d6e11ff341f58fadce06425b77d7,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\442f2aa6-9341-4f25-b789-edb5c9ac078b___GHLB2 Leaf 8846.JPG,Tomato_Late_blight,1
f9d4bffad8cedf805ec572c2848356d1,D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\aeb5a5ed-0672-49e9-a805-74b9390d4972___RS_Erly.B 9529.JPG,Tomato_Early_blight,1
f9d994911ea01c66597ff1a6ab22e65f,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\32bf2d04-9fd5-4476-a338-9f2b3e76d4ce___UF.GRC_YLCV_Lab 01550.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,1
f9eddd8cc28bc42c3cc1406709b8cc06,D:\Tomato_Disease_Research\plantvillage\Tomato_Septoria_leaf_spot\35624b1d-4848-4ccc-8554-76cc8f37fb34___JR_Sept.L.S 2599.JPG,Tomato_Septoria_leaf_spot,1
f9f08c8586292699569b7a52e854073c,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\e1aeb847-e87b-4f24-aca7-c6e06b6c07ca___GH_HL Leaf 185.JPG,Tomato_healthy,1
f9f0dcb41e15c63070ad767f858c8699,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\2bb3c4e6-350a-411b-a1d2-d33f6173b1b9___UF.GRC_BS_Lab Leaf 0258.JPG,Tomato_Bacterial_spot,1
f9f6e2d1c3109f642adaaa7f573301a9,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\803627e6-13fe-4e3e-8890-cd3c4bc9029c___UF.GRC_YLCV_Lab 02013.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,1
f9f8c01691d795647ebd901d8e5f04d3,D:\Tomato_Disease_Research\plantvillage\Tomato__Target_Spot\f6b99987-84a9-41a9-914d-538250b5f5a5___Com.G_TgS_FL 7971.JPG,Tomato__Target_Spot,1
f9fbcb47e6e7fb8917946342ff2b2df7,D:\Tomato_Disease_Research\plantvillage\Tomato_Septoria_leaf_spot\8849f6f6-644f-4d0b-8fbd-0902b6206ead___JR_Sept.L.S 2459.JPG,Tomato_Septoria_leaf_spot,1
fa067b00579e3f52858bf6705dd6c3e3,D:\Tomato_Disease_Research\plantvillage\Tomato_Early_blight\1b4a2ad5-057d-4fac-9188-648edbe49751___RS_Erly.B 7767.JPG,Tomato_Early_blight,1
fa178d1d117e7b742d2c58aa0a6c7050,D:\Tomato_Disease_Research\plantvillage\Tomato_Septoria_leaf_spot\8f8c3234-855a-4841-8ec0-5d644ba8743a___JR_Sept.L.S 8506.JPG,Tomato_Septoria_leaf_spot,1
fa17e4298538958da0268f14cfb42443,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_YellowLeaf__Curl_Virus\87de86b2-4720-4841-b014-205bd0084b17___YLCV_NREC 2866.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,1
fa1ad13bc5e950a297bfed31561b2bef,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\16064ecf-b035-4531-a6c0-d654dfccd6de___GHLB2 Leaf 8570.JPG,Tomato_Late_blight,1
fa1ba5e9b8ec3f29521a498236b707e6,D:\Tomato_Disease_Research\plantvillage\Tomato_Bacterial_spot\62398423-ef8e-4a9f-a1d0-1ebee08faafc___GCREC_Bact.Sp 3521.JPG,Tomato_Bacterial_spot,1
fa207af7d96946fb824850adf3102c71,D:\Tomato_Disease_Research\plantvillage\Tomato_Septoria_leaf_spot\f1fa6e84-2002-4bfa-bd4b-fae24c0bd492___Matt.S_CG 1370.JPG,Tomato_Septoria_leaf_spot,1
fa2178d73f882ff0c33d13b1a84b5126,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\6aed746b-e45b-40d6-addb-71bdd0456618___RS_HL 0638.JPG,Tomato_healthy,1
fa28470a4f22776ba5cb04d6a7d2b9e5,D:\Tomato_Disease_Research\plantvillage\Tomato_Septoria_leaf_spot\6ff464c8-6ac2-451e-99e4-6135aecf869d___JR_Sept.L.S 8392.JPG,Tomato_Septoria_leaf_spot,1
fa2a73fd930035c9ed8fea60cb02b158,D:\Tomato_Disease_Research\plantvillage\Tomato_healthy\461aa22a-be16-4dc8-9d60-45c38eabe504___RS_HL 0501.JPG,Tomato_healthy,1
fa31b83c8050da9f4274f2fd8d57df3c,D:\Tomato_Disease_Research\plantvillage\Tomato__Tomato_mosaic_virus\3b990211-ec63-4cb4-a502-ca99b4764dfb___PSU_CG 2126.JPG,Tomato__Tomato_mosaic_virus,1
fa33c66ae9b4bd97b6cb2a7eb33bdcac,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\525e419d-7077-44be-87f1-aef32ef27a2e___GHLB2 Leaf 96.JPG,Tomato_Late_blight,1
